scale,config,method,device,setup_ms,setup_ms_std,inference_ms,inference_ms_std,solve_ms,solve_ms_std,iters,iters_std,total_ms,total_ms_std,n_frames
4096,v2_4096_d256_L3_hw,cg,gpu,0.0000,0.0000,,,44.1620,16.5952,1153.0500,433.5239,44.1620,16.5952,20
4096,v2_4096_d256_L3_hw,cg,cpu,0.0000,0.0000,,,373.3995,152.9065,510.6000,201.8056,373.3995,152.9065,20
4096,v2_4096_d256_L3_hw,jacobi,gpu,0.0000,0.0000,,,32.1055,18.1310,839.4000,475.8259,32.1055,18.1310,20
4096,v2_4096_d256_L3_hw,jacobi,cpu,0.0000,0.0000,,,270.2960,70.8579,370.7000,93.9295,270.2960,70.8579,20
4096,v2_4096_d256_L3_hw,ic_amgx,gpu,7.6210,0.3489,,,313.4945,55.2290,21.5000,3.8182,321.1135,55.1417,20
4096,v2_4096_d256_L3_hw,ic,cpu,5.1430,0.6028,,,87.0640,23.9017,113.0000,30.7383,92.2040,23.9193,20
4096,v2_4096_d256_L3_hw,leafonly,gpu,,,2.7450,0.1085,5.2690,1.3425,64.0500,16.3239,8.0165,1.3207,20
4096,v2_4096_d256_L3_hw,amg_cpu,cpu,11.7695,1.4550,,,8.6545,10.5085,4.7500,6.6639,20.4240,10.5350,20
4096,v2_4096_d256_L3_hw,amgx_gpu,gpu,17.2610,0.8657,,,59.2690,20.7422,1.4500,0.5104,76.5300,20.8271,20
