scale,config,method,device,setup_ms,setup_ms_std,inference_ms,inference_ms_std,solve_ms,solve_ms_std,iters,iters_std,total_ms,total_ms_std,n_frames
16384,v2_16384_d128_L3_hw,cg,gpu,0.0000,0.0000,,,85.4895,39.4156,2002.5000,921.0221,85.4895,39.4156,20
16384,v2_16384_d128_L3_hw,cg,cpu,0.0000,0.0000,,,21189.1555,6768.8184,1151.9500,350.7637,21189.1555,6768.8184,20
16384,v2_16384_d128_L3_hw,jacobi,gpu,0.0000,0.0000,,,63.2790,39.6735,1479.7500,912.7398,63.2790,39.6735,20
16384,v2_16384_d128_L3_hw,jacobi,cpu,0.0000,0.0000,,,15711.3230,3785.6359,844.6500,201.3103,15711.3230,3785.6359,20
16384,v2_16384_d128_L3_hw,ic_amgx,gpu,7.8950,0.3698,,,571.2330,50.7948,39.5500,3.4864,579.1275,50.6205,20
16384,v2_16384_d128_L3_hw,ic,cpu,8.1260,2.1044,,,4748.1120,1175.3651,254.2500,60.8898,4756.2395,1176.5648,20
16384,v2_16384_d128_L3_hw,leafonly,gpu,,,7.6640,0.0139,38.8770,6.9385,386.2500,68.6171,46.5395,6.9426,20
16384,v2_16384_d128_L3_hw,amg_cpu,cpu,38.7370,1.9615,,,231.7810,164.2829,10.2000,7.8244,270.5185,164.1030,20
16384,v2_16384_d128_L3_hw,amgx_gpu,gpu,18.7485,0.8608,,,169.7435,13.2064,2.9500,0.2236,188.4925,13.3875,20
