scale,config,method,device,setup_ms,setup_ms_std,inference_ms,inference_ms_std,solve_ms,solve_ms_std,iters,iters_std,total_ms,total_ms_std,n_frames
8192,v2_8192_d64_L3_hw,cg,gpu,0.0000,0.0000,,,71.3575,69.7709,1764.6000,1744.1951,71.3575,69.7709,20
8192,v2_8192_d64_L3_hw,cg,cpu,0.0000,0.0000,,,3574.9855,1495.4149,789.8000,325.2598,3574.9855,1495.4149,20
8192,v2_8192_d64_L3_hw,jacobi,gpu,0.0000,0.0000,,,39.4495,10.5288,967.8000,261.3027,39.4495,10.5288,20
8192,v2_8192_d64_L3_hw,jacobi,cpu,0.0000,0.0000,,,2531.3950,722.0903,561.2500,151.6956,2531.3950,722.0903,20
8192,v2_8192_d64_L3_hw,ic_amgx,gpu,13.3975,25.1809,,,452.3530,80.3774,30.1000,5.3597,465.7500,83.0955,20
8192,v2_8192_d64_L3_hw,ic,cpu,8.1840,8.3210,,,796.6410,223.5561,169.6000,46.6887,804.8260,226.7111,20
8192,v2_8192_d64_L3_hw,leafonly,gpu,,,2.7595,0.0540,21.1835,3.8676,249.3000,45.0463,23.9435,3.8693,20
8192,v2_8192_d64_L3_hw,amg_cpu,cpu,19.4960,13.0049,,,47.2855,44.5303,7.2500,7.5315,66.7800,48.8726,20
8192,v2_8192_d64_L3_hw,amgx_gpu,gpu,26.6155,36.4436,,,101.9605,3.1090,2.0000,0.0000,128.5755,36.5856,20
