scale,config,method,device,setup_ms,setup_ms_std,inference_ms,inference_ms_std,solve_ms,solve_ms_std,iters,iters_std,total_ms,total_ms_std,n_frames
2048,v2_2048_d128_L2_hw,cg,gpu,0.0000,0.0000,,,23.9770,8.9281,649.9500,239.5007,23.9770,8.9281,20
2048,v2_2048_d128_L2_hw,cg,cpu,0.0000,0.0000,,,69.2185,20.0746,428.9500,125.0488,69.2185,20.0746,20
2048,v2_2048_d128_L2_hw,jacobi,gpu,0.0000,0.0000,,,15.8910,4.1153,429.0000,111.5810,15.8910,4.1153,20
2048,v2_2048_d128_L2_hw,jacobi,cpu,0.0000,0.0000,,,51.0595,11.5572,310.1000,70.2873,51.0595,11.5572,20
2048,v2_2048_d128_L2_hw,ic_amgx,gpu,7.6810,0.0428,,,183.8625,10.2998,14.8000,0.8335,191.5445,10.2921,20
2048,v2_2048_d128_L2_hw,ic,cpu,3.6810,0.4563,,,17.9035,4.1711,95.6500,22.6188,21.5855,4.1850,20
2048,v2_2048_d128_L2_hw,leafonly,gpu,,,1.5955,0.0176,5.4635,1.0281,69.4500,13.2842,7.0605,1.0240,20
2048,v2_2048_d128_L2_hw,amg_cpu,cpu,6.7595,0.4360,,,5.5535,3.6831,9.0000,6.1900,12.3130,3.6942,20
2048,v2_2048_d128_L2_hw,amgx_gpu,gpu,14.5070,0.6864,,,40.2010,14.5359,1.3000,0.4702,54.7110,14.4319,20
