run,step,progress,metric_raw,metric_smooth,pcg_iters
default_smoothing,9400,0.34944237918215615,0.077944,0.07966809090909091,
default_smoothing,9500,0.35315985130111527,0.078264,0.07894890909090908,
default_smoothing,9600,0.35687732342007433,0.078966,0.07808018181818183,
default_smoothing,9700,0.36059479553903345,0.07401,0.07731563636363636,
default_smoothing,9800,0.3643122676579926,0.076967,0.07670918181818182,
default_smoothing,9900,0.3680297397769517,0.073963,0.07608645454545454,
default_smoothing,10000,0.37174721189591076,0.073428,0.07553609090909091,237.0
default_smoothing,10100,0.3754646840148699,0.077363,0.07504372727272728,
default_smoothing,10200,0.379182156133829,0.076167,0.07452790909090909,
default_smoothing,10300,0.3828996282527881,0.071359,0.07399081818181819,
default_smoothing,10400,0.38661710037174724,0.079362,0.07348972727272728,
default_smoothing,10500,0.3903345724907063,0.071455,0.07297745454545455,
default_smoothing,10600,0.3940520446096654,0.07227,0.072494,
default_smoothing,10700,0.39776951672862454,0.072848,0.07217454545454545,
default_smoothing,10800,0.40148698884758366,0.072912,0.07183063636363636,
default_smoothing,10900,0.4052044609665427,0.070496,0.07143254545454546,
default_smoothing,11000,0.40892193308550184,0.073828,0.07103427272727272,
default_smoothing,11100,0.41263940520446096,0.07018,0.070636,
default_smoothing,11200,0.4163568773234201,0.070849,0.07022563636363637,
default_smoothing,11300,0.4200743494423792,0.068531,0.069862,
default_smoothing,11400,0.42379182156133827,0.071332,0.06946309090909092,
default_smoothing,11500,0.4275092936802974,0.068334,0.06902699999999999,
default_smoothing,11600,0.4312267657992565,0.066563,0.06859345454545454,
default_smoothing,11700,0.4349442379182156,0.069049,0.06806263636363635,
default_smoothing,11800,0.43866171003717475,0.066658,0.06756390909090909,
default_smoothing,11900,0.4423791821561338,0.064281,0.06706554545454546,
default_smoothing,12000,0.44609665427509293,0.064123,0.06669836363636363,243.0
default_smoothing,12100,0.44981412639405205,0.069525,0.06637827272727272,
default_smoothing,12200,0.45353159851301117,0.06827,0.06602981818181818,
default_smoothing,12300,0.45724907063197023,0.067067,0.06556563636363637,
default_smoothing,12400,0.46096654275092935,0.06501,0.06510727272727274,
default_smoothing,12500,0.4646840148698885,0.06309,0.06474572727272727,
default_smoothing,12600,0.4684014869888476,0.063228,0.06434690909090911,
default_smoothing,12700,0.4721189591078067,0.062271,0.06395672727272728,
default_smoothing,12800,0.4758364312267658,0.065801,0.06369109090909092,
default_smoothing,12900,0.4795539033457249,0.064698,0.06342545454545455,
default_smoothing,13000,0.483271375464684,0.066328,0.06314409090909091,
default_smoothing,13100,0.48698884758364314,0.060815,0.06276272727272726,
default_smoothing,13200,0.49070631970260226,0.062088,0.06235672727272728,
default_smoothing,13300,0.4944237918215613,0.060085,0.06193736363636364,
default_smoothing,13400,0.49814126394052044,0.06362,0.06163927272727272,
default_smoothing,13500,0.5018587360594795,0.061603,0.06121327272727273,
default_smoothing,13600,0.5055762081784386,0.060544,0.06072945454545455,
default_smoothing,13700,0.5092936802973977,0.063897,0.06027518181818181,
default_smoothing,13800,0.5130111524163569,0.059949,0.05982090909090909,
default_smoothing,13900,0.516728624535316,0.063783,0.05937563636363636,
default_smoothing,14000,0.5204460966542751,0.058542,0.05890954545454546,216.0
default_smoothing,14100,0.5241635687732342,0.057274,0.05844209090909091,
default_smoothing,14200,0.5278810408921933,0.056461,0.05803672727272727,
default_smoothing,14300,0.5315985130111525,0.05719,0.05763681818181818,
default_smoothing,14400,0.5353159851301115,0.056145,0.057210727272727274,
default_smoothing,14500,0.5390334572490706,0.057768,0.05674081818181818,
default_smoothing,14600,0.5427509293680297,0.055398,0.05637054545454545,
default_smoothing,14700,0.5464684014869888,0.05478,0.056069636363636356,
default_smoothing,14800,0.550185873605948,0.058061,0.055813636363636364,
default_smoothing,14900,0.5539033457249071,0.056961,0.05555554545454545,
default_smoothing,15000,0.5576208178438662,0.056356,0.05530509090909091,
default_smoothing,15100,0.5613382899628253,0.054458,0.055009363636363634,
default_smoothing,15200,0.5650557620817844,0.054469,0.05472863636363636,
default_smoothing,15300,0.5687732342007435,0.054458,0.05445654545454546,
default_smoothing,15400,0.5724907063197026,0.053363,0.05416390909090909,
default_smoothing,15500,0.5762081784386617,0.054435,0.053916181818181814,
default_smoothing,15600,0.5799256505576208,0.052271,0.053694454545454545,
default_smoothing,15700,0.5836431226765799,0.053708,0.053501,
default_smoothing,15800,0.587360594795539,0.052673,0.05330781818181818,
default_smoothing,15900,0.5910780669144982,0.053373,0.05310254545454545,
default_smoothing,16000,0.5947955390334573,0.055605,0.052832727272727274,195.0
default_smoothing,16100,0.5985130111524164,0.052333,0.05253290909090909,
default_smoothing,16200,0.6022304832713755,0.052926,0.05227518181818181,
default_smoothing,16300,0.6059479553903345,0.051467,0.052046909090909095,
default_smoothing,16400,0.6096654275092936,0.052341,0.05181118181818181,
default_smoothing,16500,0.6133828996282528,0.0522,0.051579454545454546,
default_smoothing,16600,0.6171003717472119,0.050346,0.05137072727272727,
default_smoothing,16700,0.620817843866171,0.050873,0.05119218181818182,
default_smoothing,16800,0.6245353159851301,0.051137,0.051013636363636365,
default_smoothing,16900,0.6282527881040892,0.05077,0.050823818181818185,
default_smoothing,17000,0.6319702602230484,0.050377,0.05063945454545455,
default_smoothing,17100,0.6356877323420075,0.050862,0.05051936363636364,
default_smoothing,17200,0.6394052044609665,0.050042,0.050428545454545455,
default_smoothing,17300,0.6431226765799256,0.050138,0.05036172727272727,
default_smoothing,17400,0.6468401486988847,0.050021,0.05028527272727273,
default_smoothing,17500,0.6505576208178439,0.050172,0.05020218181818182,
default_smoothing,17600,0.654275092936803,0.050474,0.050147454545454544,
default_smoothing,17700,0.6579925650557621,0.049761,0.05009145454545454,
default_smoothing,17800,0.6617100371747212,0.051502,0.050036727272727274,
default_smoothing,17900,0.6654275092936803,0.050245,0.049970818181818186,
default_smoothing,18000,0.6691449814126395,0.049652,0.04990990909090909,186.0
default_smoothing,18100,0.6728624535315985,0.050146,0.049845545454545455,
default_smoothing,18200,0.6765799256505576,0.049575,0.04977945454545454,
default_smoothing,18300,0.6802973977695167,0.049331,0.04970609090909091,
default_smoothing,18400,0.6840148698884758,0.049775,0.04963118181818182,
default_smoothing,18500,0.6877323420074349,0.049856,0.049559818181818184,
default_smoothing,18600,0.6914498141263941,0.049314,0.049499272727272725,
default_smoothing,18700,0.6951672862453532,0.04919,0.04942545454545454,
default_smoothing,18800,0.6988847583643123,0.051021,0.04934963636363636,
default_smoothing,18900,0.7026022304832714,0.048927,0.049262999999999994,
default_smoothing,19000,0.7063197026022305,0.049419,0.049186272727272724,
default_smoothing,19100,0.7100371747211895,0.049464,0.04910063636363637,
default_smoothing,19200,0.7137546468401487,0.049236,0.049020545454545456,
default_smoothing,19300,0.7174721189591078,0.048822,0.04893990909090909,
default_smoothing,19400,0.7211895910780669,0.048633,0.04886727272727273,
default_smoothing,19500,0.724907063197026,0.048963,0.04879245454545455,
default_smoothing,19600,0.7286245353159851,0.048583,0.04872390909090909,
default_smoothing,19700,0.7323420074349443,0.048532,0.048651454545454546,
default_smoothing,19800,0.7360594795539034,0.048243,0.048586,
default_smoothing,19900,0.7397769516728625,0.047919,0.04851263636363636,
default_smoothing,20000,0.7434944237918215,0.048808,0.04844881818181818,183.0
default_smoothing,20100,0.7472118959107806,0.048482,0.04838627272727272,
default_smoothing,20200,0.7509293680297398,0.048491,0.04833636363636364,
default_smoothing,20300,0.7546468401486989,0.04812,0.04825736363636363,
default_smoothing,20400,0.758364312267658,0.049007,0.04817509090909091,
default_smoothing,20500,0.7620817843866171,0.047626,0.04809272727272728,
default_smoothing,20600,0.7657992565055762,0.048393,0.047999181818181816,
default_smoothing,20700,0.7695167286245354,0.047714,0.04789972727272728,
default_smoothing,20800,0.7732342007434945,0.048084,0.0478,
default_smoothing,20900,0.7769516728624535,0.047462,0.04771145454545455,
default_smoothing,21000,0.7806691449814126,0.047627,0.04762636363636363,
default_smoothing,21100,0.7843866171003717,0.049701,0.04753981818181818,
default_smoothing,21200,0.7881040892193308,0.047052,0.04744272727272727,
default_smoothing,21300,0.79182156133829,0.047269,0.04734872727272727,
default_smoothing,21400,0.7955390334572491,0.04705,0.04727863636363636,
default_smoothing,21500,0.7992565055762082,0.047296,0.04721545454545455,
default_smoothing,21600,0.8029739776951673,0.047168,0.047144000000000005,
default_smoothing,21700,0.8066914498141264,0.047388,0.047083454545454546,
default_smoothing,21800,0.8104089219330854,0.046651,0.047021,
default_smoothing,21900,0.8141263940520446,0.046796,0.04696690909090909,
default_smoothing,22000,0.8178438661710037,0.047184,0.04689718181818182,177.0
default_smoothing,22100,0.8215613382899628,0.046943,0.04682490909090909,
default_smoothing,22200,0.8252788104089219,0.046932,0.04675209090909091,
default_smoothing,22300,0.828996282527881,0.04684,0.046689818181818186,
default_smoothing,22400,0.8327137546468402,0.046701,0.046622636363636366,
default_smoothing,22500,0.8364312267657993,0.046191,0.046564909090909094,
default_smoothing,22600,0.8401486988847584,0.046308,0.04650845454545454,
default_smoothing,22700,0.8438661710037175,0.046367,0.04646427272727272,
default_smoothing,22800,0.8475836431226765,0.046389,0.046424090909090915,
default_smoothing,22900,0.8513011152416357,0.046065,0.04638863636363637,
default_smoothing,23000,0.8550185873605948,0.046502,0.04635709090909091,
default_smoothing,23100,0.8587360594795539,0.045811,0.046339727272727275,
default_smoothing,23200,0.862453531598513,0.045961,0.04633263636363636,
default_smoothing,23300,0.8661710037174721,0.046547,0.04633145454545455,
default_smoothing,23400,0.8698884758364313,0.046311,0.04632636363636364,
default_smoothing,23500,0.8736059479553904,0.046176,0.04631409090909091,
default_smoothing,23600,0.8773234200743495,0.046515,0.04629627272727273,
default_smoothing,23700,0.8810408921933085,0.046354,0.04627818181818182,
default_smoothing,23800,0.8847583643122676,0.046447,0.04625372727272727,
default_smoothing,23900,0.8884758364312267,0.046112,0.046227454545454544,
default_smoothing,24000,0.8921933085501859,0.046432,0.04619827272727273,177.0
default_smoothing,24100,0.895910780669145,0.045679,0.04615854545454545,
default_smoothing,24200,0.8996282527881041,0.046085,0.04612272727272727,
default_smoothing,24300,0.9033457249070632,0.046597,0.046085818181818186,
default_smoothing,24400,0.9070631970260223,0.045854,0.046044090909090916,
default_smoothing,24500,0.9107806691449815,0.045905,0.04600718181818182,
default_smoothing,24600,0.9144981412639405,0.045917,0.04598363636363636,
default_smoothing,24700,0.9182156133828996,0.046219,0.04596390909090909,
default_smoothing,24800,0.9219330855018587,0.046065,0.04594418181818182,
default_smoothing,24900,0.9256505576208178,0.04599,0.04591809090909091,
default_smoothing,25000,0.929368029739777,0.045895,0.045893818181818175,
default_smoothing,25100,0.9330855018587361,0.045738,0.04587454545454546,
default_smoothing,25200,0.9368029739776952,0.045698,0.04586372727272727,
default_smoothing,25300,0.9405204460966543,0.045719,0.04585572727272727,
default_smoothing,25400,0.9442379182156134,0.045437,0.045848818181818185,
default_smoothing,25500,0.9479553903345725,0.04618,0.045842818181818186,
default_smoothing,25600,0.9516728624535316,0.045964,0.04583590909090909,
default_smoothing,25700,0.9553903345724907,0.045798,0.045827909090909086,
default_smoothing,25800,0.9591078066914498,0.045922,0.045827909090909086,
default_smoothing,25900,0.9628252788104089,0.045183,0.04582190909090909,
default_smoothing,26000,0.966542750929368,0.046281,0.04582772727272728,174.0
default_smoothing,26100,0.9702602230483272,0.045778,0.04583054545454546,
default_smoothing,26200,0.9739776951672863,0.046057,0.04583818181818182,
default_smoothing,26300,0.9776951672862454,0.045829,0.045841,
default_smoothing,26400,0.9814126394052045,0.045777,0.04584163636363636,
default_smoothing,26500,0.9851301115241635,0.045518,0.0458429,
default_smoothing,26600,0.9888475836431226,0.046163,0.04584444444444444,
default_smoothing,26700,0.9925650557620818,0.046032,0.045846374999999995,
default_smoothing,26800,0.9962825278810409,0.045895,0.04584885714285714,
default_smoothing,26900,1.0,0.045548,0.04584116666666666,
zero_smoothing,0,0.0,0.118046,0.11149216666666667,1701.0
zero_smoothing,100,0.008264462809917356,0.111758,0.11149342857142856,
zero_smoothing,200,0.01652892561983471,0.11138,0.111487625,
zero_smoothing,300,0.024793388429752067,0.111432,0.11148311111111113,
zero_smoothing,400,0.03305785123966942,0.111447,0.1114795,
zero_smoothing,500,0.04132231404958678,0.111418,0.1114739090909091,
zero_smoothing,600,0.049586776859504134,0.111734,0.11147159090909092,
zero_smoothing,700,0.05785123966942149,0.121834,0.11146386363636364,
zero_smoothing,800,0.06611570247933884,0.111501,0.11139572727272729,
zero_smoothing,900,0.0743801652892562,0.111362,0.11129381818181817,
zero_smoothing,1000,0.08264462809917356,0.111561,0.11117681818181818,
zero_smoothing,1100,0.09090909090909091,0.111519,0.11104245454545456,
zero_smoothing,1200,0.09917355371900827,0.111414,0.11089127272727274,
zero_smoothing,1300,0.10743801652892562,0.110841,0.11074281818181818,
zero_smoothing,1400,0.11570247933884298,0.11038,0.11058254545454545,
zero_smoothing,1500,0.12396694214876033,0.110187,0.11040300000000002,
zero_smoothing,1600,0.1322314049586777,0.110023,0.11022263636363637,
zero_smoothing,1700,0.14049586776859505,0.109814,0.11004,
zero_smoothing,1800,0.1487603305785124,0.109838,0.10986072727272726,
zero_smoothing,1900,0.15702479338842976,0.109684,0.10972481818181819,
zero_smoothing,2000,0.1652892561983471,0.109434,0.10962863636363637,690.0
zero_smoothing,2100,0.17355371900826447,0.109346,0.10952754545454546,
zero_smoothing,2200,0.18181818181818182,0.10939,0.10943009090909092,
zero_smoothing,2300,0.19008264462809918,0.109322,0.10934763636363636,
zero_smoothing,2400,0.19834710743801653,0.109405,0.10924818181818184,
zero_smoothing,2500,0.2066115702479339,0.109472,0.10915927272727273,
zero_smoothing,2600,0.21487603305785125,0.109075,0.10908663636363637,
zero_smoothing,2700,0.2231404958677686,0.108931,0.10900018181818182,
zero_smoothing,2800,0.23140495867768596,0.108951,0.10890681818181819,
zero_smoothing,2900,0.2396694214876033,0.108706,0.10878354545454547,
zero_smoothing,3000,0.24793388429752067,0.10872,0.10866318181818181,
zero_smoothing,3100,0.256198347107438,0.108673,0.10853263636363636,
zero_smoothing,3200,0.2644628099173554,0.108483,0.10841136363636364,
zero_smoothing,3300,0.2727272727272727,0.108378,0.10827872727272726,
zero_smoothing,3400,0.2809917355371901,0.108022,0.10814754545454547,
zero_smoothing,3500,0.2892561983471074,0.107886,0.1080090909090909,
zero_smoothing,3600,0.2975206611570248,0.108034,0.10784845454545454,
zero_smoothing,3700,0.30578512396694213,0.107741,0.10767672727272727,
zero_smoothing,3800,0.3140495867768595,0.107488,0.10749536363636364,
zero_smoothing,3900,0.32231404958677684,0.107492,0.1073090909090909,
zero_smoothing,4000,0.3305785123966942,0.107197,0.10714736363636365,618.0
zero_smoothing,4100,0.33884297520661155,0.106939,0.10698645454545454,
zero_smoothing,4200,0.34710743801652894,0.106784,0.10680381818181818,
zero_smoothing,4300,0.35537190082644626,0.106488,0.10662063636363635,
zero_smoothing,4400,0.36363636363636365,0.106255,0.10645990909090909,
zero_smoothing,4500,0.371900826446281,0.106329,0.10626000000000001,
zero_smoothing,4600,0.38016528925619836,0.106252,0.10608181818181818,
zero_smoothing,4700,0.3884297520661157,0.105877,0.1059209090909091,
zero_smoothing,4800,0.39669421487603307,0.105726,0.10573381818181816,
zero_smoothing,4900,0.4049586776859504,0.105724,0.10557118181818183,
zero_smoothing,5000,0.4132231404958678,0.105289,0.10540354545454546,
zero_smoothing,5100,0.4214876033057851,0.105237,0.10522745454545453,
zero_smoothing,5200,0.4297520661157025,0.105169,0.1050428181818182,
zero_smoothing,5300,0.4380165289256198,0.104699,0.10488363636363637,
zero_smoothing,5400,0.4462809917355372,0.104726,0.10472736363636365,
zero_smoothing,5500,0.45454545454545453,0.104485,0.1045539090909091,
zero_smoothing,5600,0.4628099173553719,0.104318,0.10441418181818181,
zero_smoothing,5700,0.47107438016528924,0.104221,0.10427718181818181,
zero_smoothing,5800,0.4793388429752066,0.104007,0.10411263636363635,
zero_smoothing,5900,0.48760330578512395,0.104126,0.10397490909090909,
zero_smoothing,6000,0.49586776859504134,0.103816,0.10383918181818182,642.0
zero_smoothing,6100,0.5041322314049587,0.10373,0.10370336363636362,
zero_smoothing,6200,0.512396694214876,0.103752,0.10356472727272728,
zero_smoothing,6300,0.5206611570247934,0.103359,0.10342527272727273,
zero_smoothing,6400,0.5289256198347108,0.103206,0.10327827272727273,
zero_smoothing,6500,0.5371900826446281,0.103211,0.1031329090909091,
zero_smoothing,6600,0.5454545454545454,0.102991,0.10298445454545453,
zero_smoothing,6700,0.5537190082644629,0.102793,0.1028379090909091,
zero_smoothing,6800,0.5619834710743802,0.102687,0.10269218181818181,
zero_smoothing,6900,0.5702479338842975,0.102509,0.10257881818181817,
zero_smoothing,7000,0.5785123966942148,0.102408,0.10246854545454545,
zero_smoothing,7100,0.5867768595041323,0.102183,0.1023410909090909,
zero_smoothing,7200,0.5950413223140496,0.102127,0.10222054545454547,
zero_smoothing,7300,0.6033057851239669,0.102112,0.10210463636363637,
zero_smoothing,7400,0.6115702479338843,0.10214,0.10199618181818182,
zero_smoothing,7500,0.6198347107438017,0.101998,0.10189509090909091,
zero_smoothing,7600,0.628099173553719,0.101665,0.1017940909090909,
zero_smoothing,7700,0.6363636363636364,0.101804,0.101708,
zero_smoothing,7800,0.6446280991735537,0.101494,0.10161081818181818,
zero_smoothing,7900,0.6528925619834711,0.101518,0.10150218181818182,
zero_smoothing,8000,0.6611570247933884,0.101397,0.1013930909090909,564.0
zero_smoothing,8100,0.6694214876033058,0.101297,0.10129045454545454,
zero_smoothing,8200,0.6776859504132231,0.101236,0.10120463636363636,
zero_smoothing,8300,0.6859504132231405,0.100932,0.10113054545454546,
zero_smoothing,8400,0.6942148760330579,0.101071,0.10106918181818182,
zero_smoothing,8500,0.7024793388429752,0.10085,0.10100381818181817,
zero_smoothing,8600,0.7107438016528925,0.100912,0.10094163636363636,
zero_smoothing,8700,0.71900826446281,0.100869,0.10088754545454547,
zero_smoothing,8800,0.7272727272727273,0.100713,0.10083045454545454,
zero_smoothing,8900,0.7355371900826446,0.100843,0.10078472727272728,
zero_smoothing,9000,0.743801652892562,0.10086,0.10074490909090908,
zero_smoothing,9100,0.7520661157024794,0.100775,0.10070645454545456,
zero_smoothing,9200,0.7603305785123967,0.100608,0.10067109090909092,
zero_smoothing,9300,0.768595041322314,0.10048,0.10063545454545456,
zero_smoothing,9400,0.7768595041322314,0.100494,0.10060072727272727,
zero_smoothing,9500,0.7851239669421488,0.100702,0.10056581818181817,
zero_smoothing,9600,0.7933884297520661,0.100568,0.10052618181818182,
zero_smoothing,9700,0.8016528925619835,0.100468,0.10049200000000001,
zero_smoothing,9800,0.8099173553719008,0.100303,0.10045854545454545,
zero_smoothing,9900,0.8181818181818182,0.100489,0.10043363636363636,
zero_smoothing,10000,0.8264462809917356,0.100334,0.10041054545454546,618.0
zero_smoothing,10100,0.8347107438016529,0.100459,0.10039418181818184,
zero_smoothing,10200,0.8429752066115702,0.10031,0.10037827272727272,
zero_smoothing,10300,0.8512396694214877,0.100263,0.10036527272727272,
zero_smoothing,10400,0.859504132231405,0.100561,0.10035354545454545,
zero_smoothing,10500,0.8677685950413223,0.100339,0.10034181818181817,
zero_smoothing,10600,0.8760330578512396,0.100314,0.10033163636363639,
zero_smoothing,10700,0.8842975206611571,0.100337,0.10033663636363638,
zero_smoothing,10800,0.8925619834710744,0.100249,0.10034181818181818,
zero_smoothing,10900,0.9008264462809917,0.10026,0.10035009090909092,
zero_smoothing,11000,0.9090909090909091,0.100293,0.10035845454545454,
zero_smoothing,11100,0.9173553719008265,0.100462,0.10036863636363637,
zero_smoothing,11200,0.9256198347107438,0.100347,0.1003787727272727,
zero_smoothing,11300,0.9338842975206612,0.100425,0.10038895454545455,
zero_smoothing,11400,0.9421487603305785,0.10047,0.10039745454545454,
zero_smoothing,11500,0.9504132231404959,0.100394,0.10040536363636364,
zero_smoothing,11600,0.9586776859504132,0.100435,0.10041368181818182,
zero_smoothing,11700,0.9669421487603306,0.100426,0.10042035,
zero_smoothing,11800,0.9752066115702479,0.100373,0.10042327777777776,
zero_smoothing,11900,0.9834710743801653,0.100447,0.1004269375,
zero_smoothing,12000,0.9917355371900827,0.100465,0.10042721428571429,618.0
zero_smoothing,12100,1.0,0.100378,0.10042741666666666,
