step,loss_avg,loss_std,elapsed_s,lr,pcg_iters,sai_loss
10700,0.061717,0.002164,2.9084,2.500000e-05,,
10800,0.061055,0.002039,2.9104,2.500000e-05,,
10900,0.061302,0.002061,2.9097,2.500000e-05,,
11000,0.061499,0.002234,2.9077,2.500000e-05,,
11100,0.061278,0.002286,2.9007,2.500000e-05,,
11200,0.060818,0.002339,2.9092,2.500000e-05,,
11300,0.061185,0.002269,2.9084,2.500000e-05,,
11400,0.061170,0.002140,2.9091,1.250000e-05,,
11500,0.061297,0.002315,2.9100,1.250000e-05,,
11600,0.060753,0.002023,2.9079,1.250000e-05,,
11700,0.060613,0.002094,2.9101,1.250000e-05,,
11800,0.060880,0.002359,2.9091,1.250000e-05,,
11900,0.060772,0.002046,2.9193,1.250000e-05,,
12000,0.060617,0.002370,2.9304,1.250000e-05,5000,0.658042
12100,0.060481,0.002228,2.9239,1.250000e-05,,
12200,0.060446,0.002144,2.9323,1.250000e-05,,
12300,0.060562,0.002049,2.9355,6.250000e-06,,
12400,0.059985,0.001880,2.9339,6.250000e-06,,
12500,0.060560,0.002118,2.9318,6.250000e-06,,
12600,0.060478,0.001890,2.9298,6.250000e-06,,
12700,0.060218,0.002363,2.9344,6.250000e-06,,
12800,0.060330,0.002031,2.9360,6.250000e-06,,
12900,0.060466,0.002114,2.9332,6.250000e-06,,
13000,0.059949,0.002094,2.9346,3.125000e-06,,
13100,0.060365,0.002108,2.9245,3.125000e-06,,
13200,0.060346,0.001876,2.9193,3.125000e-06,,
13300,0.060354,0.002043,2.9113,3.125000e-06,,
13400,0.059984,0.002214,2.9134,3.125000e-06,,
13500,0.060478,0.001960,2.9329,3.125000e-06,,
13600,0.060518,0.001989,2.9306,3.125000e-06,,
13700,0.060242,0.002035,2.9332,1.562500e-06,,
13800,0.060138,0.002133,2.9333,1.562500e-06,,
13900,0.060264,0.002202,2.9339,1.562500e-06,,
14000,0.059921,0.002242,2.9349,1.562500e-06,5000,0.691482
14100,0.060397,0.002211,2.9243,1.562500e-06,,
14200,0.060140,0.001860,2.9245,1.562500e-06,,
14300,0.060157,0.002194,2.9059,1.562500e-06,,
14400,0.060021,0.002285,2.9070,1.000000e-06,,
14500,0.060231,0.002022,2.9108,1.000000e-06,,
14600,0.060143,0.002022,2.9134,1.000000e-06,,
14700,0.060078,0.002004,2.9069,1.000000e-06,,
14800,0.059787,0.002030,2.9071,1.000000e-06,,
14900,0.060413,0.001919,2.9075,1.000000e-06,,
15000,0.059858,0.002262,2.9085,1.000000e-06,,
15100,0.060182,0.002014,2.9007,1.000000e-06,,
15200,0.060285,0.002094,2.9103,1.000000e-06,,
15300,0.060163,0.002091,2.9081,1.000000e-06,,
15400,0.059590,0.002152,2.9069,1.000000e-06,,
15500,0.060199,0.002114,2.9088,1.000000e-06,,
15600,0.060141,0.001880,2.9121,1.000000e-06,,
15700,0.060349,0.002259,2.9123,1.000000e-06,,
15800,0.059878,0.002098,2.9270,1.000000e-06,,
15900,0.059983,0.002190,2.9557,1.000000e-06,,
16000,0.060288,0.002190,2.9478,1.000000e-06,786,0.699079
16100,0.060408,0.001984,2.9070,1.000000e-06,,
16200,0.059806,0.002273,2.9124,1.000000e-06,,
16300,0.059845,0.002046,2.9126,1.000000e-06,,
16400,0.060255,0.002244,2.9085,1.000000e-06,,
