step,loss_avg,loss_std,elapsed_s,lr,pcg_iters,sai_loss
0,0.267470,0.000000,38.9472,2.000000e-04,5000,32.218700
100,0.269494,0.103698,17.0770,2.000000e-04,,
200,0.244701,0.002322,1.5744,2.000000e-04,,
300,0.241631,0.002074,1.5908,2.000000e-04,,
400,0.238427,0.001937,1.5757,2.000000e-04,,
500,0.237298,0.001892,1.5786,2.000000e-04,,
600,0.236298,0.002272,1.5882,2.000000e-04,,
700,0.234621,0.002267,1.5845,2.000000e-04,,
800,0.231967,0.002029,1.5739,2.000000e-04,,
900,0.229741,0.001864,1.5763,2.000000e-04,,
1000,0.227771,0.001901,1.5637,2.000000e-04,,
1100,0.225318,0.001911,1.5749,2.000000e-04,,
1200,0.223251,0.002043,1.5887,2.000000e-04,,
1300,0.218154,0.003203,1.5796,2.000000e-04,,
1400,0.209276,0.004819,1.5791,2.000000e-04,,
1500,0.195417,0.003945,1.6127,2.000000e-04,,
1600,0.183499,0.004554,1.5915,2.000000e-04,,
1700,0.169444,0.008256,1.5864,2.000000e-04,,
1800,0.155464,0.006311,1.5709,2.000000e-04,,
1900,0.154565,0.011017,1.5816,2.000000e-04,,
2000,0.152223,0.010213,1.5634,2.000000e-04,318,11.173248
2100,0.145148,0.008117,1.5680,2.000000e-04,,
2200,0.131858,0.005764,1.5790,2.000000e-04,,
2300,0.129291,0.010803,1.5803,2.000000e-04,,
2400,0.131685,0.012470,1.5834,2.000000e-04,,
2500,0.116743,0.005902,1.5726,2.000000e-04,,
2600,0.128090,0.012570,1.5760,2.000000e-04,,
2700,0.108309,0.005770,1.5816,2.000000e-04,,
2800,0.103024,0.006605,1.5720,2.000000e-04,,
2900,0.101154,0.007273,1.5899,2.000000e-04,,
3000,0.103272,0.009503,1.5886,2.000000e-04,,
3100,0.093980,0.006689,1.6013,2.000000e-04,,
3200,0.096176,0.008681,1.6024,2.000000e-04,,
3300,0.095762,0.011414,1.5915,2.000000e-04,,
3400,0.085369,0.005886,1.5889,2.000000e-04,,
3500,0.083168,0.007197,1.5900,2.000000e-04,,
3600,0.079171,0.006356,1.5848,2.000000e-04,,
