step,loss_avg,loss_std,elapsed_s,lr,pcg_iters,sai_loss
5700,0.062781,0.015590,1.8382,2.000000e-04,,
5800,0.055600,0.005725,1.8844,2.000000e-04,,
5900,0.053557,0.004538,2.1241,2.000000e-04,,
6000,0.053675,0.006419,1.5679,2.000000e-04,90,0.253796
6100,0.053695,0.005779,2.1469,2.000000e-04,,
6200,0.052744,0.006326,1.8094,2.000000e-04,,
6300,0.051862,0.004648,1.8377,2.000000e-04,,
6400,0.049041,0.005151,1.8878,2.000000e-04,,
6500,0.047664,0.003813,1.8944,2.000000e-04,,
6600,0.047491,0.005485,1.8648,2.000000e-04,,
6700,0.046042,0.003941,2.1845,2.000000e-04,,
6800,0.046981,0.004588,1.8688,2.000000e-04,,
6900,0.048620,0.005524,1.8124,2.000000e-04,,
7000,0.049476,0.006193,1.8732,2.000000e-04,,
7100,0.046122,0.005281,1.8439,2.000000e-04,,
7200,0.044244,0.004080,1.6115,2.000000e-04,,
7300,0.044027,0.005150,1.8679,2.000000e-04,,
7400,0.046776,0.006348,1.8768,2.000000e-04,,
7500,0.046733,0.006123,1.8030,2.000000e-04,,
7600,0.044097,0.006103,1.8230,2.000000e-04,,
7700,0.044431,0.005850,1.8652,2.000000e-04,,
7800,0.044529,0.005266,1.8236,1.000000e-04,,
7900,0.038477,0.003612,1.5471,1.000000e-04,,
8000,0.038071,0.003313,1.8675,1.000000e-04,117,0.149539
8100,0.037259,0.003828,1.8249,1.000000e-04,,
8200,0.036409,0.003805,1.5718,1.000000e-04,,
8300,0.035658,0.003969,1.8162,1.000000e-04,,
8400,0.035943,0.003384,1.8332,1.000000e-04,,
8500,0.035320,0.003688,1.5849,1.000000e-04,,
8600,0.035993,0.003126,1.8366,1.000000e-04,,
8700,0.034651,0.003790,1.8491,1.000000e-04,,
8800,0.034864,0.003589,1.5183,1.000000e-04,,
8900,0.034368,0.003539,1.4756,1.000000e-04,,
9000,0.034977,0.003318,1.7402,1.000000e-04,,
9100,0.033759,0.003220,1.4408,1.000000e-04,,
9200,0.032907,0.003468,1.4151,1.000000e-04,,
9300,0.034816,0.003498,1.6614,1.000000e-04,,
9400,0.033471,0.003363,1.6645,1.000000e-04,,
9500,0.033102,0.003394,1.5910,1.000000e-04,,
9600,0.033425,0.004200,1.6109,1.000000e-04,,
9700,0.033145,0.003718,1.8177,1.000000e-04,,
9800,0.031775,0.003164,1.4101,1.000000e-04,,
9900,0.032732,0.003180,1.6743,1.000000e-04,,
10000,0.032245,0.003185,1.5906,1.000000e-04,72,0.253794
10100,0.032873,0.003633,1.8079,1.000000e-04,,
10200,0.032229,0.003685,1.2706,1.000000e-04,,
10300,0.032393,0.003158,1.5265,1.000000e-04,,
10400,0.032187,0.003443,1.6023,5.000000e-05,,
10500,0.030255,0.003606,1.6136,5.000000e-05,,
10600,0.030287,0.003374,1.6242,5.000000e-05,,
10700,0.029751,0.003394,1.6031,5.000000e-05,,
10800,0.029293,0.003312,1.5639,5.000000e-05,,
10900,0.031438,0.003670,1.3664,5.000000e-05,,
11000,0.029685,0.003277,1.3374,5.000000e-05,,
11100,0.030024,0.003382,1.6039,5.000000e-05,,
11200,0.029661,0.003231,1.3073,5.000000e-05,,
11300,0.029533,0.003223,1.3256,5.000000e-05,,
11400,0.029412,0.002968,1.9370,2.500000e-05,,
11500,0.029037,0.003772,1.2749,2.500000e-05,,
11600,0.028890,0.003273,1.5784,2.500000e-05,,
11700,0.028495,0.003706,1.3193,2.500000e-05,,
11800,0.028836,0.003507,1.3187,2.500000e-05,,
11900,0.028743,0.003284,1.6130,2.500000e-05,,
12000,0.027846,0.002863,1.6015,2.500000e-05,102,0.387721
12100,0.028193,0.003315,1.6052,2.500000e-05,,
12200,0.028795,0.003209,1.5290,2.500000e-05,,
12300,0.027853,0.002703,1.6713,2.500000e-05,,
12400,0.028229,0.002788,1.5472,2.500000e-05,,
12500,0.028518,0.003088,1.6058,2.500000e-05,,
12600,0.028298,0.002999,1.4342,1.250000e-05,,
12700,0.027470,0.003574,1.4625,1.250000e-05,,
12800,0.027815,0.003228,1.5850,1.250000e-05,,
12900,0.027812,0.003388,1.2846,1.250000e-05,,
13000,0.027971,0.003776,1.3271,1.250000e-05,,
13100,0.027813,0.003411,1.4622,1.250000e-05,,
13200,0.027567,0.003188,1.3624,1.250000e-05,,
13300,0.027940,0.002794,1.6266,6.250000e-06,,
13400,0.027344,0.003084,1.5002,6.250000e-06,,
13500,0.026867,0.003304,1.5430,6.250000e-06,,
13600,0.026615,0.003074,1.6585,6.250000e-06,,
13700,0.027305,0.003443,1.5925,6.250000e-06,,
13800,0.027568,0.003236,1.7814,6.250000e-06,,
13900,0.026953,0.003342,2.1897,6.250000e-06,,
14000,0.027374,0.003411,1.9047,6.250000e-06,102,0.448509
14100,0.027288,0.003028,1.7582,6.250000e-06,,
14200,0.027209,0.003517,1.7745,3.125000e-06,,
14300,0.027139,0.003357,2.0988,3.125000e-06,,
14400,0.027574,0.003139,1.8833,3.125000e-06,,
14500,0.026847,0.002945,1.5429,3.125000e-06,,
14600,0.027527,0.003430,1.5718,3.125000e-06,,
14700,0.027208,0.002724,1.8520,3.125000e-06,,
14800,0.026764,0.002888,1.8265,3.125000e-06,,
14900,0.027286,0.002860,1.8203,1.562500e-06,,
15000,0.026931,0.003140,1.5759,1.562500e-06,,
15100,0.027257,0.003276,1.8383,1.562500e-06,,
15200,0.026919,0.003339,1.8400,1.562500e-06,,
15300,0.026863,0.002973,1.7732,1.562500e-06,,
15400,0.026762,0.003034,1.8289,1.562500e-06,,
15500,0.027695,0.003077,1.8246,1.562500e-06,,
15600,0.027229,0.003194,1.8331,1.000000e-06,,
15700,0.026876,0.002892,1.8653,1.000000e-06,,
15800,0.026946,0.002677,1.5850,1.000000e-06,,
15900,0.026949,0.002998,1.8773,1.000000e-06,,
16000,0.026772,0.002947,1.8677,1.000000e-06,96,0.463945
16100,0.026908,0.003180,1.5751,1.000000e-06,,
16200,0.027151,0.003128,1.5736,1.000000e-06,,
16300,0.027653,0.003424,1.8523,1.000000e-06,,
16400,0.026638,0.002965,1.8606,1.000000e-06,,
16500,0.026621,0.003101,1.7621,1.000000e-06,,
16600,0.027195,0.002606,2.1265,1.000000e-06,,
16700,0.026598,0.002847,1.8264,1.000000e-06,,
16800,0.027244,0.002853,1.8278,1.000000e-06,,
16900,0.027059,0.003142,1.8282,1.000000e-06,,
17000,0.027046,0.003014,1.8776,1.000000e-06,,
17100,0.027090,0.003209,2.0100,1.000000e-06,,
17200,0.026814,0.003093,1.9091,1.000000e-06,,
17300,0.027415,0.003032,1.8654,1.000000e-06,,
17400,0.027034,0.003045,1.8647,1.000000e-06,,
