step,loss_avg,loss_std,elapsed_s,lr,pcg_iters,sai_loss
17100,0.021805,0.002513,1.8978,1.000000e-04,,
17200,0.021529,0.002129,1.8927,1.000000e-04,,
17300,0.021072,0.001808,1.8824,1.000000e-04,,
17400,0.021065,0.002138,1.8842,1.000000e-04,,
17500,0.020882,0.001960,1.8540,1.000000e-04,,
17600,0.021323,0.002506,1.8114,1.000000e-04,,
17700,0.020887,0.002122,1.8067,1.000000e-04,,
17800,0.020679,0.002046,1.8045,1.000000e-04,,
17900,0.020062,0.002101,1.8047,1.000000e-04,,
18000,0.020524,0.001845,1.8004,1.000000e-04,78,0.276381
18100,0.020749,0.002007,1.7974,1.000000e-04,,
18200,0.020086,0.002172,1.8024,1.000000e-04,,
18300,0.020635,0.002292,1.7983,1.000000e-04,,
18400,0.020330,0.001791,1.7968,1.000000e-04,,
18500,0.019890,0.002240,1.7993,1.000000e-04,,
18600,0.019602,0.002153,1.8009,1.000000e-04,,
18700,0.019756,0.002185,1.7990,1.000000e-04,,
18800,0.019888,0.002170,1.8018,1.000000e-04,,
18900,0.019779,0.002045,1.8158,1.000000e-04,,
19000,0.019465,0.002044,1.8524,1.000000e-04,,
19100,0.019305,0.002069,1.8945,1.000000e-04,,
19200,0.019570,0.001978,1.8954,1.000000e-04,,
19300,0.019558,0.002025,1.8910,1.000000e-04,,
19400,0.019479,0.001965,1.8926,1.000000e-04,,
19500,0.019427,0.001868,1.8954,1.000000e-04,,
19600,0.019233,0.001765,1.8964,1.000000e-04,,
19700,0.019441,0.001891,1.8931,5.000000e-05,,
19800,0.018168,0.001961,1.8971,5.000000e-05,,
19900,0.018159,0.001915,1.8981,5.000000e-05,,
20000,0.017724,0.001984,1.8991,5.000000e-05,108,0.361666
20100,0.018280,0.001759,1.8974,5.000000e-05,,
20200,0.017972,0.001757,1.8927,5.000000e-05,,
20300,0.018121,0.001737,1.8951,5.000000e-05,,
20400,0.018057,0.002034,1.8950,5.000000e-05,,
20500,0.017912,0.001917,1.8935,5.000000e-05,,
20600,0.017794,0.001879,1.8933,2.500000e-05,,
20700,0.017540,0.002025,1.8968,2.500000e-05,,
20800,0.017497,0.001968,1.8938,2.500000e-05,,
20900,0.017241,0.001985,1.8968,2.500000e-05,,
21000,0.017323,0.001913,1.8962,2.500000e-05,,
21100,0.017418,0.001667,1.8882,2.500000e-05,,
21200,0.017239,0.001806,1.8936,2.500000e-05,,
21300,0.017600,0.002004,1.8807,2.500000e-05,,
21400,0.017400,0.001789,1.8934,2.500000e-05,,
21500,0.017042,0.002028,1.8973,2.500000e-05,,
21600,0.017322,0.001873,1.8960,2.500000e-05,,
21700,0.017133,0.001768,1.8894,2.500000e-05,,
21800,0.017201,0.001941,1.8965,2.500000e-05,,
21900,0.017184,0.001890,1.8969,2.500000e-05,,
22000,0.017102,0.002028,1.9035,2.500000e-05,75,0.430552
22100,0.017179,0.002009,1.8996,1.250000e-05,,
22200,0.017156,0.002005,1.8971,1.250000e-05,,
22300,0.016879,0.001904,1.8952,1.250000e-05,,
22400,0.016936,0.001716,1.8926,1.250000e-05,,
22500,0.016946,0.001917,1.8969,1.250000e-05,,
22600,0.016940,0.001590,1.8958,1.250000e-05,,
22700,0.017046,0.001748,1.8954,1.250000e-05,,
22800,0.016942,0.001894,1.8969,1.250000e-05,,
22900,0.017139,0.001981,1.8972,6.250000e-06,,
23000,0.016976,0.001913,1.8982,6.250000e-06,,
23100,0.016705,0.001666,1.8982,6.250000e-06,,
23200,0.016914,0.001760,1.8972,6.250000e-06,,
23300,0.017305,0.002001,1.8964,6.250000e-06,,
23400,0.016792,0.001881,1.8917,6.250000e-06,,
23500,0.016776,0.001955,1.9004,6.250000e-06,,
23600,0.016872,0.001572,1.8980,6.250000e-06,,
23700,0.016883,0.001965,1.8943,3.125000e-06,,
23800,0.016499,0.001859,1.8993,3.125000e-06,,
23900,0.016819,0.001799,1.8963,3.125000e-06,,
24000,0.016689,0.001720,1.8934,3.125000e-06,105,0.459600
24100,0.016476,0.001791,1.8931,3.125000e-06,,
24200,0.016926,0.001932,1.8970,3.125000e-06,,
24300,0.016022,0.001661,1.8906,3.125000e-06,,
24400,0.016738,0.001758,1.8906,3.125000e-06,,
24500,0.016962,0.001690,1.8951,3.125000e-06,,
24600,0.016689,0.001898,1.8994,3.125000e-06,,
24700,0.016496,0.001868,1.8912,3.125000e-06,,
24800,0.016645,0.001955,1.8976,3.125000e-06,,
24900,0.016440,0.001908,1.8969,1.562500e-06,,
25000,0.016673,0.001773,1.8924,1.562500e-06,,
25100,0.016821,0.002031,1.9017,1.562500e-06,,
25200,0.016621,0.001704,1.8949,1.562500e-06,,
25300,0.016717,0.001565,1.8989,1.562500e-06,,
25400,0.016779,0.001886,1.8958,1.562500e-06,,
25500,0.016879,0.001561,1.8949,1.562500e-06,,
25600,0.016582,0.002079,1.8942,1.000000e-06,,
25700,0.016842,0.001944,1.8914,1.000000e-06,,
25800,0.016717,0.001670,1.8957,1.000000e-06,,
25900,0.016485,0.001990,1.8927,1.000000e-06,,
26000,0.016555,0.001859,1.8913,1.000000e-06,78,0.467330
26100,0.016624,0.002086,1.8956,1.000000e-06,,
26200,0.016560,0.002137,1.8918,1.000000e-06,,
26300,0.016712,0.002028,1.8878,1.000000e-06,,
26400,0.016693,0.001810,1.8881,1.000000e-06,,
26500,0.016637,0.001751,1.8914,1.000000e-06,,
26600,0.016741,0.001668,1.8961,1.000000e-06,,
26700,0.016510,0.001845,1.8868,1.000000e-06,,
26800,0.016635,0.001876,1.8895,1.000000e-06,,
26900,0.016376,0.001520,1.8948,1.000000e-06,,
27000,0.016662,0.001749,1.8894,1.000000e-06,,
27100,0.016741,0.001888,1.8937,1.000000e-06,,
27200,0.016675,0.001976,1.8906,1.000000e-06,,
27300,0.016482,0.001894,1.8891,1.000000e-06,,
27400,0.016381,0.001858,1.8953,1.000000e-06,,
27500,0.016897,0.001800,1.8887,1.000000e-06,,
27600,0.016572,0.001984,1.8826,1.000000e-06,,
27700,0.016944,0.001886,1.8811,1.000000e-06,,
27800,0.016233,0.001970,1.8697,1.000000e-06,,
27900,0.016702,0.001629,1.8710,1.000000e-06,,
28000,0.016684,0.001797,1.8538,1.000000e-06,78,0.471758
28100,0.016598,0.002078,1.8553,1.000000e-06,,
28200,0.016634,0.001973,1.8561,1.000000e-06,,
28300,0.016804,0.001729,1.8594,1.000000e-06,,
28400,0.016711,0.002005,1.8581,1.000000e-06,,
28500,0.016571,0.001694,1.8623,1.000000e-06,,
28600,0.016597,0.001772,1.8605,1.000000e-06,,
28700,0.016726,0.001789,1.8596,1.000000e-06,,
28800,0.016686,0.001674,1.8574,1.000000e-06,,
