step,loss_avg,loss_std,elapsed_s,lr,pcg_iters,sai_loss
9300,0.027750,0.003437,1.5005,1.000000e-04,,
9400,0.027204,0.003586,1.4938,1.000000e-04,,
9500,0.027114,0.003409,1.4934,1.000000e-04,,
9600,0.026429,0.003516,1.5035,1.000000e-04,,
9700,0.026689,0.003545,1.4985,1.000000e-04,,
9800,0.026112,0.003695,1.4898,1.000000e-04,,
9900,0.026021,0.003740,1.4952,1.000000e-04,,
10000,0.025821,0.003813,1.4946,1.000000e-04,57,0.211574
10100,0.025987,0.003308,1.4851,1.000000e-04,,
10200,0.025734,0.003400,1.5126,1.000000e-04,,
10300,0.024619,0.003378,1.5114,1.000000e-04,,
10400,0.025463,0.003331,1.4939,1.000000e-04,,
10500,0.025611,0.003631,1.4959,1.000000e-04,,
10600,0.025495,0.003470,1.4904,1.000000e-04,,
10700,0.024837,0.003208,1.4873,1.000000e-04,,
10800,0.024502,0.003071,1.4842,1.000000e-04,,
10900,0.024587,0.003434,1.4808,5.000000e-05,,
11000,0.022857,0.002877,1.5065,5.000000e-05,,
11100,0.023237,0.003103,1.5033,5.000000e-05,,
11200,0.023401,0.002968,1.4631,5.000000e-05,,
11300,0.023124,0.002926,1.4452,5.000000e-05,,
11400,0.022100,0.003196,1.4487,5.000000e-05,,
11500,0.022684,0.003306,1.4497,5.000000e-05,,
11600,0.022539,0.003496,1.4417,5.000000e-05,,
11700,0.022992,0.003089,1.4421,5.000000e-05,,
11800,0.022607,0.002838,1.4461,5.000000e-05,,
11900,0.022449,0.002932,1.4183,5.000000e-05,,
12000,0.021984,0.002871,1.4472,5.000000e-05,84,0.183586
12100,0.021951,0.002999,1.4872,5.000000e-05,,
12200,0.022111,0.002757,1.5011,5.000000e-05,,
12300,0.022156,0.003178,1.5099,5.000000e-05,,
12400,0.022002,0.002804,1.5120,5.000000e-05,,
12500,0.021481,0.003031,1.5137,5.000000e-05,,
12600,0.021402,0.002935,1.4984,5.000000e-05,,
12700,0.021337,0.002773,1.4992,5.000000e-05,,
12800,0.021727,0.002720,1.4993,5.000000e-05,,
12900,0.021255,0.002865,1.4809,5.000000e-05,,
13000,0.021633,0.002689,1.4901,5.000000e-05,,
13100,0.021449,0.003011,1.5103,5.000000e-05,,
13200,0.021487,0.002879,1.5045,5.000000e-05,,
13300,0.021259,0.003042,1.4904,2.500000e-05,,
13400,0.020139,0.003020,1.5067,2.500000e-05,,
13500,0.020293,0.002789,1.5153,2.500000e-05,,
13600,0.020096,0.002860,1.5147,2.500000e-05,,
13700,0.020269,0.002833,1.5120,2.500000e-05,,
13800,0.020031,0.003341,1.5110,2.500000e-05,,
13900,0.019821,0.003308,1.5090,2.500000e-05,,
14000,0.020403,0.003159,1.5105,2.500000e-05,57,0.226444
14100,0.020428,0.002670,1.5094,2.500000e-05,,
14200,0.020358,0.002500,1.5310,2.500000e-05,,
14300,0.019894,0.002782,1.5166,2.500000e-05,,
14400,0.020336,0.002686,1.5003,2.500000e-05,,
14500,0.019521,0.003060,1.5045,2.500000e-05,,
14600,0.019994,0.003064,1.5058,2.500000e-05,,
14700,0.020440,0.002918,1.4773,2.500000e-05,,
14800,0.020352,0.002785,1.4672,2.500000e-05,,
14900,0.019759,0.002476,1.4982,2.500000e-05,,
15000,0.019981,0.002899,1.5119,2.500000e-05,,
15100,0.019997,0.002617,1.4995,1.250000e-05,,
15200,0.020258,0.002859,1.5033,1.250000e-05,,
15300,0.020123,0.002592,1.4998,1.250000e-05,,
15400,0.018713,0.002451,1.5017,1.250000e-05,,
15500,0.019322,0.002858,1.5049,1.250000e-05,,
15600,0.019843,0.003002,1.5087,1.250000e-05,,
15700,0.019581,0.002999,1.4978,1.250000e-05,,
15800,0.020315,0.003016,1.5113,1.250000e-05,,
15900,0.019662,0.002786,1.5012,1.250000e-05,,
16000,0.019602,0.002722,1.4977,6.250000e-06,57,0.272275
16100,0.019318,0.003111,1.4996,6.250000e-06,,
16200,0.019877,0.003067,1.4996,6.250000e-06,,
16300,0.020030,0.002627,1.4972,6.250000e-06,,
16400,0.019477,0.003036,1.4972,6.250000e-06,,
16500,0.019459,0.002777,1.4931,6.250000e-06,,
16600,0.019257,0.002754,1.4970,6.250000e-06,,
16700,0.019465,0.002653,1.5082,3.125000e-06,,
16800,0.019541,0.002541,1.4945,3.125000e-06,,
16900,0.019399,0.002828,1.5093,3.125000e-06,,
17000,0.019353,0.002745,1.5256,3.125000e-06,,
17100,0.019479,0.002828,1.5709,3.125000e-06,,
17200,0.018696,0.002817,1.5025,3.125000e-06,,
17300,0.019036,0.002664,1.5001,3.125000e-06,,
17400,0.018835,0.003043,1.5011,1.562500e-06,,
17500,0.019200,0.002811,1.4971,1.562500e-06,,
17600,0.019520,0.002911,1.4924,1.562500e-06,,
17700,0.018762,0.002821,1.5046,1.562500e-06,,
17800,0.019315,0.003126,1.5004,1.562500e-06,,
17900,0.018877,0.002435,1.5055,1.562500e-06,,
18000,0.018722,0.002378,1.5088,1.562500e-06,57,0.286810
18100,0.019046,0.002722,1.5017,1.000000e-06,,
18200,0.018941,0.003202,1.5078,1.000000e-06,,
18300,0.018704,0.002419,1.5022,1.000000e-06,,
18400,0.018927,0.002689,1.4976,1.000000e-06,,
18500,0.019434,0.002563,1.4878,1.000000e-06,,
18600,0.019106,0.002475,1.4987,1.000000e-06,,
18700,0.018975,0.002759,1.4959,1.000000e-06,,
18800,0.019043,0.002800,1.4983,1.000000e-06,,
18900,0.019017,0.002562,1.5067,1.000000e-06,,
19000,0.019147,0.003152,1.5523,1.000000e-06,,
19100,0.019381,0.002873,1.5024,1.000000e-06,,
19200,0.019105,0.002723,1.5218,1.000000e-06,,
19300,0.019184,0.002721,1.5006,1.000000e-06,,
