step,loss_avg,loss_std,elapsed_s,lr,pcg_iters,sai_loss
0,0.295383,0.000000,43.4427,2.000000e-04,5000,120.324440
100,0.268176,0.111047,17.8385,2.000000e-04,,
200,0.239053,0.001548,2.4310,2.000000e-04,,
300,0.238860,0.001811,2.4393,2.000000e-04,,
400,0.238951,0.001806,2.4272,2.000000e-04,,
500,0.239694,0.006197,2.4309,2.000000e-04,,
600,0.258517,0.092325,2.4488,2.000000e-04,,
700,0.236539,0.001400,2.4474,2.000000e-04,,
800,0.233873,0.001635,2.4494,2.000000e-04,,
900,0.234003,0.001898,2.4479,2.000000e-04,,
1000,0.231719,0.001791,2.4505,2.000000e-04,,
1100,0.228375,0.002018,2.4439,2.000000e-04,,
1200,0.225915,0.001815,2.4565,2.000000e-04,,
1300,0.223907,0.001888,2.4469,2.000000e-04,,
1400,0.222151,0.002272,2.4484,2.000000e-04,,
1500,0.219794,0.002678,2.4458,2.000000e-04,,
1600,0.218120,0.002181,2.4490,2.000000e-04,,
1700,0.209500,0.004534,2.4504,2.000000e-04,,
1800,0.199712,0.005180,2.4501,2.000000e-04,,
1900,0.194212,0.004884,2.4469,2.000000e-04,,
2000,0.188873,0.003699,2.4463,2.000000e-04,411,34.737587
2100,0.182457,0.004877,2.4459,2.000000e-04,,
2200,0.178473,0.005389,2.4484,2.000000e-04,,
2300,0.174897,0.005146,2.4518,2.000000e-04,,
2400,0.171995,0.005758,2.4520,2.000000e-04,,
2500,0.163980,0.005152,2.4491,2.000000e-04,,
2600,0.161701,0.005401,2.4514,2.000000e-04,,
2700,0.159876,0.006341,2.4465,2.000000e-04,,
2800,0.156081,0.006106,2.4479,2.000000e-04,,
2900,0.156622,0.009360,2.4517,2.000000e-04,,
3000,0.146710,0.008374,2.4495,2.000000e-04,,
3100,0.139259,0.008403,2.4424,2.000000e-04,,
3200,0.133273,0.006895,2.4205,2.000000e-04,,
3300,0.129220,0.007365,2.4202,2.000000e-04,,
3400,0.121141,0.004763,2.4221,2.000000e-04,,
3500,0.113095,0.004305,2.4321,2.000000e-04,,
3600,0.107242,0.005064,2.4934,2.000000e-04,,
3700,0.102922,0.005656,2.5031,2.000000e-04,,
3800,0.103766,0.007831,2.4627,2.000000e-04,,
3900,0.098222,0.004853,2.4521,2.000000e-04,,
4000,0.096708,0.006425,2.4521,2.000000e-04,465,10.162399
4100,0.091892,0.006592,2.4511,2.000000e-04,,
4200,0.084892,0.003899,2.4502,2.000000e-04,,
4300,0.083696,0.004407,2.4519,2.000000e-04,,
4400,0.080137,0.004464,2.4540,2.000000e-04,,
4500,0.079416,0.004141,2.4521,2.000000e-04,,
4600,0.081574,0.006197,2.4472,2.000000e-04,,
4700,0.073216,0.003985,2.4467,2.000000e-04,,
4800,0.077864,0.008310,2.4492,2.000000e-04,,
4900,0.074352,0.005115,2.4455,2.000000e-04,,
5000,0.075531,0.012178,2.4477,2.000000e-04,,
5100,0.067218,0.004407,2.4439,2.000000e-04,,
5200,0.064204,0.004395,2.4442,2.000000e-04,,
5300,0.063193,0.004806,2.4499,2.000000e-04,,
5400,0.060642,0.004484,2.4501,2.000000e-04,,
5500,0.058014,0.004116,2.4504,2.000000e-04,,
5600,0.061470,0.004922,2.4485,2.000000e-04,,
5700,0.054456,0.004068,2.4561,2.000000e-04,,
5800,0.054662,0.003254,2.4558,2.000000e-04,,
5900,0.053837,0.004851,2.4521,2.000000e-04,,
6000,0.055068,0.007244,2.4522,2.000000e-04,156,6.554318
6100,0.054299,0.004934,2.4401,2.000000e-04,,
6200,0.051732,0.006276,2.4547,2.000000e-04,,
6300,0.050237,0.005548,2.4473,2.000000e-04,,
