step,loss_avg,loss_std,elapsed_s,lr,pcg_iters,sai_loss
0,0.279174,0.000000,37.9606,2.000000e-04,5000,4287.465332
100,0.245350,0.080039,22.5441,2.000000e-04,,
200,0.232235,0.000799,9.0387,2.000000e-04,,
300,0.232230,0.000797,9.0482,2.000000e-04,,
400,0.232412,0.000895,9.0338,2.000000e-04,,
500,0.232224,0.000879,9.0435,2.000000e-04,,
600,0.232331,0.000818,9.0450,2.000000e-04,,
700,0.232140,0.000779,9.0483,2.000000e-04,,
800,0.232389,0.000806,9.0509,1.000000e-04,,
900,0.232261,0.000991,9.0516,1.000000e-04,,
1000,0.232214,0.000793,9.0541,1.000000e-04,,
1100,0.232377,0.000849,9.0023,1.000000e-04,,
1200,0.232394,0.000818,9.0514,1.000000e-04,,
1300,0.243164,0.074495,9.0447,1.000000e-04,,
1400,0.232180,0.000902,9.0449,1.000000e-04,,
1500,0.232270,0.000807,9.0449,5.000000e-05,,
1600,0.232322,0.000770,9.0445,5.000000e-05,,
1700,0.232201,0.000849,9.0444,5.000000e-05,,
1800,0.232492,0.000927,9.0485,5.000000e-05,,
1900,0.232381,0.000868,9.0516,5.000000e-05,,
2000,0.232233,0.000832,9.0532,5.000000e-05,1272,46.009903
2100,0.232351,0.000744,9.0090,5.000000e-05,,
2200,0.233079,0.006590,9.0565,2.500000e-05,,
2300,0.232030,0.000846,9.0561,2.500000e-05,,
2400,0.230983,0.000826,9.0548,2.500000e-05,,
2500,0.230468,0.000712,9.0520,2.500000e-05,,
2600,0.229757,0.000733,9.0500,2.500000e-05,,
2700,0.229360,0.000693,9.0482,2.500000e-05,,
2800,0.229027,0.000648,9.0499,2.500000e-05,,
2900,0.228554,0.000788,9.0497,2.500000e-05,,
3000,0.227955,0.000749,9.0540,2.500000e-05,,
3100,0.227340,0.000762,9.0003,2.500000e-05,,
3200,0.226727,0.000738,9.0419,2.500000e-05,,
3300,0.226153,0.000786,9.0428,2.500000e-05,,
3400,0.225686,0.000771,9.0439,2.500000e-05,,
3500,0.225374,0.000746,9.0428,2.500000e-05,,
3600,0.225069,0.000746,9.0425,2.500000e-05,,
3700,0.224768,0.000729,9.0444,2.500000e-05,,
3800,0.224381,0.000803,9.0444,2.500000e-05,,
3900,0.224227,0.000767,9.0441,2.500000e-05,,
4000,0.223946,0.000866,9.0426,2.500000e-05,1098,12.234591
4100,0.223730,0.000789,8.9941,2.500000e-05,,
4200,0.223611,0.000845,9.0479,2.500000e-05,,
4300,0.223565,0.000828,9.0423,2.500000e-05,,
4400,0.223406,0.000771,9.0430,2.500000e-05,,
4500,0.223204,0.000809,9.0367,2.500000e-05,,
4600,0.222696,0.000821,9.0366,2.500000e-05,,
4700,0.222426,0.000915,9.0358,2.500000e-05,,
4800,0.222259,0.000834,9.0322,2.500000e-05,,
4900,0.222094,0.000841,9.0339,2.500000e-05,,
5000,0.222020,0.000904,9.0317,2.500000e-05,,
5100,0.221481,0.000966,8.9779,2.500000e-05,,
5200,0.221458,0.000983,9.0288,2.500000e-05,,
5300,0.221090,0.000974,9.0301,2.500000e-05,,
5400,0.220828,0.000966,9.0276,2.500000e-05,,
5500,0.220337,0.000985,9.0261,2.500000e-05,,
5600,0.220264,0.001081,9.0274,2.500000e-05,,
5700,0.219929,0.001107,9.0263,2.500000e-05,,
5800,0.219601,0.001118,9.0264,2.500000e-05,,
5900,0.219367,0.001123,9.0264,2.500000e-05,,
6000,0.218756,0.001017,9.0253,2.500000e-05,1095,8.810371
6100,0.218339,0.001056,8.9751,2.500000e-05,,
6200,0.217109,0.001087,9.0265,2.500000e-05,,
6300,0.215559,0.001394,9.0247,2.500000e-05,,
6400,0.213624,0.001729,9.0255,2.500000e-05,,
6500,0.211948,0.001417,9.0251,2.500000e-05,,
6600,0.210070,0.001461,9.0250,2.500000e-05,,
6700,0.209116,0.001353,9.0270,2.500000e-05,,
6800,0.208462,0.001439,9.0278,2.500000e-05,,
6900,0.207206,0.001578,9.0274,2.500000e-05,,
7000,0.206738,0.001382,9.0266,2.500000e-05,,
7100,0.206505,0.001636,8.9737,2.500000e-05,,
7200,0.205145,0.001463,9.0272,2.500000e-05,,
7300,0.205038,0.001566,9.0264,2.500000e-05,,
7400,0.204177,0.001456,9.0273,2.500000e-05,,
7500,0.204561,0.002041,9.0269,2.500000e-05,,
7600,0.202823,0.001517,9.0263,2.500000e-05,,
7700,0.203778,0.002357,9.0263,2.500000e-05,,
7800,0.201822,0.001536,9.0259,2.500000e-05,,
7900,0.201057,0.001566,9.0265,2.500000e-05,,
8000,0.200621,0.001442,9.0274,2.500000e-05,936,5.557474
8100,0.201053,0.002433,8.9858,2.500000e-05,,
8200,0.199703,0.001497,9.0596,2.500000e-05,,
8300,0.199162,0.001584,9.0632,2.500000e-05,,
8400,0.198644,0.001950,9.0609,2.500000e-05,,
8500,0.198452,0.001875,9.0615,2.500000e-05,,
8600,0.197179,0.001739,9.0620,2.500000e-05,,
8700,0.196703,0.001622,9.0643,2.500000e-05,,
8800,0.196266,0.001786,9.0638,2.500000e-05,,
8900,0.196234,0.002038,9.0651,2.500000e-05,,
9000,0.195601,0.002056,9.0666,2.500000e-05,,
9100,0.196563,0.002753,9.0229,2.500000e-05,,
9200,0.195160,0.002126,9.0677,2.500000e-05,,
9300,0.195501,0.002349,9.0700,2.500000e-05,,
9400,0.193831,0.002138,9.0694,2.500000e-05,,
9500,0.193610,0.002191,9.0722,2.500000e-05,,
9600,0.192375,0.002117,9.0670,2.500000e-05,,
9700,0.192732,0.002206,9.0671,2.500000e-05,,
9800,0.191169,0.001886,9.0678,2.500000e-05,,
9900,0.190941,0.001668,9.0684,2.500000e-05,,
10000,0.190590,0.002488,9.0683,2.500000e-05,5000,3.441014
10100,0.189325,0.002058,9.0265,2.500000e-05,,
10200,0.189767,0.002222,9.0660,2.500000e-05,,
10300,0.191190,0.002772,9.0664,2.500000e-05,,
10400,0.188153,0.001983,9.0655,2.500000e-05,,
10500,0.188056,0.002200,9.0665,2.500000e-05,,
10600,0.186162,0.002191,9.0653,2.500000e-05,,
10700,0.185472,0.002248,9.0653,2.500000e-05,,
10800,0.184691,0.002560,9.0660,2.500000e-05,,
10900,0.183213,0.002472,9.0617,2.500000e-05,,
11000,0.181937,0.002719,9.0638,2.500000e-05,,
11100,0.182293,0.003297,9.0163,2.500000e-05,,
11200,0.180441,0.002647,9.0634,2.500000e-05,,
11300,0.178798,0.002580,9.0623,2.500000e-05,,
11400,0.177740,0.002815,9.0654,2.500000e-05,,
11500,0.176712,0.002698,9.0566,2.500000e-05,,
11600,0.175237,0.002927,9.0402,2.500000e-05,,
11700,0.174909,0.002952,9.0209,2.500000e-05,,
11800,0.173327,0.003205,9.0220,2.500000e-05,,
11900,0.173596,0.005169,9.0249,2.500000e-05,,
12000,0.176254,0.007201,9.0213,2.500000e-05,921,1.067858
12100,0.170108,0.003265,8.9718,2.500000e-05,,
12200,0.170158,0.002936,9.0217,2.500000e-05,,
12300,0.168903,0.003078,9.0226,2.500000e-05,,
12400,0.167985,0.003877,9.0212,2.500000e-05,,
12500,0.165389,0.004009,9.0220,2.500000e-05,,
12600,0.161944,0.003713,9.0331,2.500000e-05,,
12700,0.155796,0.004212,9.0542,2.500000e-05,,
12800,0.149648,0.003982,9.0608,2.500000e-05,,
12900,0.147759,0.004165,9.0579,2.500000e-05,,
13000,0.151379,0.008260,9.0578,2.500000e-05,,
13100,0.141277,0.003697,9.0144,2.500000e-05,,
13200,0.137957,0.003670,9.0558,2.500000e-05,,
13300,0.138842,0.003839,9.0590,2.500000e-05,,
13400,0.136622,0.004397,9.0599,2.500000e-05,,
13500,0.140617,0.007614,9.0630,2.500000e-05,,
13600,0.135633,0.003950,9.0624,2.500000e-05,,
13700,0.138077,0.008209,9.0592,2.500000e-05,,
13800,0.131927,0.003726,9.0590,2.500000e-05,,
13900,0.139918,0.015528,9.0614,2.500000e-05,,
14000,0.132708,0.004688,9.0621,2.500000e-05,747,0.251101
14100,0.129050,0.003662,9.0127,2.500000e-05,,
14200,0.126420,0.003599,9.0609,2.500000e-05,,
14300,0.127039,0.003457,9.0613,2.500000e-05,,
14400,0.125469,0.003306,9.0671,2.500000e-05,,
14500,0.134333,0.013329,9.0648,2.500000e-05,,
14600,0.128417,0.005355,9.0656,2.500000e-05,,
14700,0.123593,0.003691,9.0621,2.500000e-05,,
14800,0.121681,0.003777,9.0647,2.500000e-05,,
14900,0.121032,0.004436,9.0653,2.500000e-05,,
15000,0.124303,0.007803,9.0647,2.500000e-05,,
15100,0.124546,0.005600,9.0179,2.500000e-05,,
15200,0.119911,0.004450,9.0644,2.500000e-05,,
15300,0.116861,0.002944,9.0651,2.500000e-05,,
15400,0.118652,0.004245,9.0673,2.500000e-05,,
15500,0.120295,0.006770,9.0652,2.500000e-05,,
15600,0.120410,0.003653,9.0658,2.500000e-05,,
15700,0.115104,0.003555,9.0637,2.500000e-05,,
15800,0.118912,0.004726,9.0659,2.500000e-05,,
15900,0.115941,0.003934,9.0682,2.500000e-05,,
16000,0.115681,0.005532,9.0655,2.500000e-05,804,0.621349
16100,0.113107,0.003884,8.9898,2.500000e-05,,
16200,0.110681,0.002979,9.0265,2.500000e-05,,
16300,0.112869,0.004839,9.0255,2.500000e-05,,
16400,0.108917,0.003366,9.0259,2.500000e-05,,
16500,0.113166,0.006136,9.0255,2.500000e-05,,
16600,0.108617,0.003967,9.0256,2.500000e-05,,
16700,0.106242,0.003706,9.0242,2.500000e-05,,
16800,0.102645,0.003016,9.0255,2.500000e-05,,
16900,0.099459,0.003324,9.0272,2.500000e-05,,
17000,0.097226,0.002517,9.0256,2.500000e-05,,
17100,0.095464,0.002904,8.9753,2.500000e-05,,
17200,0.097440,0.003715,9.0243,2.500000e-05,,
17300,0.093157,0.003065,9.0241,2.500000e-05,,
17400,0.098043,0.005696,9.0273,2.500000e-05,,
17500,0.093768,0.004508,9.0253,2.500000e-05,,
17600,0.093377,0.004497,9.0297,2.500000e-05,,
17700,0.090731,0.004150,9.0283,2.500000e-05,,
17800,0.087265,0.003217,9.0298,2.500000e-05,,
17900,0.088272,0.003290,9.0304,2.500000e-05,,
18000,0.092506,0.005712,9.0285,2.500000e-05,714,0.837980
18100,0.085531,0.003111,8.9800,2.500000e-05,,
18200,0.092661,0.009832,9.0317,2.500000e-05,,
18300,0.089743,0.008007,9.0293,2.500000e-05,,
18400,0.086864,0.006247,9.0281,2.500000e-05,,
18500,0.091506,0.008375,9.0276,2.500000e-05,,
18600,0.088431,0.006762,9.0291,2.500000e-05,,
18700,0.089463,0.006524,9.0317,1.250000e-05,,
18800,0.081970,0.003109,9.0310,1.250000e-05,,
18900,0.080855,0.002632,9.0308,1.250000e-05,,
19000,0.081597,0.003747,9.0291,1.250000e-05,,
19100,0.079175,0.002697,8.9779,1.250000e-05,,
19200,0.078281,0.002544,9.0292,1.250000e-05,,
19300,0.077633,0.002657,9.0274,1.250000e-05,,
19400,0.075963,0.002428,9.0279,1.250000e-05,,
19500,0.076574,0.002731,9.0282,1.250000e-05,,
19600,0.075792,0.002767,9.0304,1.250000e-05,,
19700,0.077097,0.003337,9.0303,1.250000e-05,,
19800,0.075253,0.002747,9.0288,1.250000e-05,,
19900,0.077453,0.003141,9.0290,1.250000e-05,,
20000,0.075634,0.003014,9.0293,1.250000e-05,606,0.910910
20100,0.075461,0.002534,8.9810,1.250000e-05,,
20200,0.077133,0.003572,9.0295,1.250000e-05,,
20300,0.074986,0.002966,9.0266,1.250000e-05,,
20400,0.073795,0.002293,9.0286,1.250000e-05,,
20500,0.074226,0.002650,9.0258,1.250000e-05,,
20600,0.075527,0.003513,9.0263,1.250000e-05,,
20700,0.073298,0.002251,9.0289,1.250000e-05,,
20800,0.076229,0.006782,9.0274,1.250000e-05,,
20900,0.079102,0.005409,9.0278,1.250000e-05,,
21000,0.072958,0.002648,9.0283,1.250000e-05,,
21100,0.072679,0.002392,8.9792,1.250000e-05,,
21200,0.072889,0.002770,9.0253,1.250000e-05,,
21300,0.071793,0.002342,9.0286,1.250000e-05,,
21400,0.072431,0.002699,9.0275,1.250000e-05,,
21500,0.072115,0.002649,9.0276,1.250000e-05,,
21600,0.070647,0.002482,9.0290,1.250000e-05,,
21700,0.069709,0.002468,9.0260,1.250000e-05,,
21800,0.070507,0.002814,9.0265,1.250000e-05,,
21900,0.072345,0.003218,9.0297,1.250000e-05,,
22000,0.070157,0.002457,9.0280,1.250000e-05,537,0.940686
22100,0.071575,0.003108,8.9807,1.250000e-05,,
