step,loss_avg,loss_std,elapsed_s,lr,pcg_iters,sai_loss
0,0.242555,0.000000,40.4058,2.000000e-04,1110,12.644016
100,0.238194,0.002234,13.1379,2.000000e-04,,
200,0.237075,0.001396,1.3623,2.000000e-04,,
300,0.236651,0.001451,1.3689,2.000000e-04,,
400,0.233820,0.001157,1.3668,2.000000e-04,,
500,0.232621,0.001294,1.3949,2.000000e-04,,
600,0.231538,0.001483,1.4005,2.000000e-04,,
700,0.229862,0.001332,1.4136,2.000000e-04,,
800,0.228724,0.001525,1.4064,2.000000e-04,,
900,0.227419,0.001591,1.4138,2.000000e-04,,
1000,0.226748,0.001703,1.3828,2.000000e-04,,
1100,0.225836,0.001901,1.3939,2.000000e-04,,
1200,0.224491,0.001677,1.4081,2.000000e-04,,
1300,0.224378,0.002111,1.3933,2.000000e-04,,
1400,0.221535,0.002288,1.3776,2.000000e-04,,
1500,0.212002,0.004261,1.3747,2.000000e-04,,
1600,0.205715,0.004118,1.3749,2.000000e-04,,
1700,0.199423,0.004101,1.3859,2.000000e-04,,
1800,0.195196,0.004810,1.3870,2.000000e-04,,
1900,0.191217,0.005244,1.3823,2.000000e-04,,
2000,0.187156,0.005339,1.3877,2.000000e-04,390,8.317462
2100,0.184950,0.005677,1.3860,2.000000e-04,,
2200,0.183598,0.005495,1.3855,2.000000e-04,,
2300,0.176581,0.005807,1.3859,2.000000e-04,,
2400,0.176180,0.007375,1.3847,2.000000e-04,,
2500,0.170180,0.005779,1.3868,2.000000e-04,,
2600,0.165414,0.005300,1.3847,2.000000e-04,,
2700,0.162412,0.006541,1.3852,2.000000e-04,,
2800,0.162580,0.006031,1.3805,2.000000e-04,,
2900,0.154429,0.006243,1.3873,2.000000e-04,,
3000,0.152774,0.005819,1.3831,2.000000e-04,,
3100,0.155277,0.006175,1.3821,2.000000e-04,,
3200,0.156719,0.006878,1.3829,2.000000e-04,,
3300,0.147814,0.005919,1.3861,2.000000e-04,,
3400,0.148291,0.006117,1.3804,2.000000e-04,,
3500,0.142951,0.006610,1.3882,2.000000e-04,,
3600,0.141119,0.005083,1.3874,2.000000e-04,,
3700,0.125838,0.007692,1.3899,2.000000e-04,,
3800,0.110016,0.005769,1.3774,2.000000e-04,,
3900,0.102788,0.005725,1.3905,2.000000e-04,,
4000,0.099129,0.007050,1.3723,2.000000e-04,231,1.759377
4100,0.091868,0.004314,1.3793,2.000000e-04,,
4200,0.091227,0.005552,1.3673,2.000000e-04,,
4300,0.089217,0.006141,1.3799,2.000000e-04,,
4400,0.086639,0.004878,1.3799,2.000000e-04,,
4500,0.083623,0.005140,1.3742,2.000000e-04,,
4600,0.082148,0.004750,1.3747,2.000000e-04,,
4700,0.079323,0.005947,1.3752,2.000000e-04,,
4800,0.077543,0.004215,1.3831,2.000000e-04,,
4900,0.074996,0.004671,1.3720,2.000000e-04,,
5000,0.075488,0.005633,1.3652,2.000000e-04,,
5100,0.076341,0.007864,1.3715,2.000000e-04,,
5200,0.070198,0.004373,1.3733,2.000000e-04,,
5300,0.068988,0.003882,1.3666,2.000000e-04,,
5400,0.069263,0.004986,1.3780,2.000000e-04,,
5500,0.066811,0.004187,1.3695,2.000000e-04,,
5600,0.065162,0.004537,1.3638,2.000000e-04,,
5700,0.064520,0.004700,1.3703,2.000000e-04,,
5800,0.064899,0.004945,1.3622,2.000000e-04,,
5900,0.061496,0.003933,1.3719,2.000000e-04,,
6000,0.062344,0.004285,1.3765,2.000000e-04,267,0.228404
6100,0.060704,0.003877,1.3748,2.000000e-04,,
6200,0.058816,0.003778,1.3732,2.000000e-04,,
6300,0.061996,0.006041,1.3791,2.000000e-04,,
6400,0.059812,0.005198,1.3714,2.000000e-04,,
6500,0.056863,0.004158,1.3722,2.000000e-04,,
6600,0.056731,0.004644,1.3747,2.000000e-04,,
6700,0.055674,0.004420,1.3747,2.000000e-04,,
6800,0.055089,0.004360,1.3646,2.000000e-04,,
6900,0.052567,0.003329,1.3675,2.000000e-04,,
7000,0.053548,0.005586,1.3724,2.000000e-04,,
7100,0.051655,0.004706,1.3726,2.000000e-04,,
7200,0.051871,0.003730,1.3867,2.000000e-04,,
7300,0.051403,0.004324,1.3856,2.000000e-04,,
7400,0.051886,0.004691,1.3861,2.000000e-04,,
7500,0.049952,0.004424,1.3819,2.000000e-04,,
7600,0.051104,0.005975,1.3742,2.000000e-04,,
7700,0.047888,0.004044,1.3796,2.000000e-04,,
7800,0.048032,0.003979,1.3657,2.000000e-04,,
7900,0.049474,0.006475,1.3704,2.000000e-04,,
8000,0.046587,0.003600,1.3686,2.000000e-04,129,0.149605
8100,0.046062,0.003689,1.3665,2.000000e-04,,
8200,0.047080,0.003821,1.3711,2.000000e-04,,
8300,0.045456,0.003789,1.3727,2.000000e-04,,
8400,0.045142,0.003484,1.3641,2.000000e-04,,
8500,0.043990,0.003851,1.3779,2.000000e-04,,
8600,0.043327,0.003106,1.3715,2.000000e-04,,
8700,0.043593,0.003827,1.3747,2.000000e-04,,
8800,0.042460,0.003128,1.3741,2.000000e-04,,
8900,0.042196,0.002818,1.3791,2.000000e-04,,
9000,0.042583,0.003605,1.3626,2.000000e-04,,
9100,0.043439,0.005228,1.3924,2.000000e-04,,
9200,0.041756,0.003460,1.3577,2.000000e-04,,
9300,0.043033,0.004098,1.3654,2.000000e-04,,
9400,0.042176,0.003772,1.3572,2.000000e-04,,
9500,0.040329,0.003511,1.3574,2.000000e-04,,
9600,0.044332,0.008106,1.3599,2.000000e-04,,
9700,0.039666,0.003296,1.3680,2.000000e-04,,
9800,0.041539,0.004815,1.3731,2.000000e-04,,
9900,0.041477,0.004545,1.3771,2.000000e-04,,
10000,0.038824,0.003307,1.3755,2.000000e-04,120,0.154171
10100,0.039437,0.003297,1.3691,2.000000e-04,,
10200,0.040349,0.003814,1.3725,2.000000e-04,,
10300,0.039371,0.003983,1.3724,2.000000e-04,,
10400,0.037849,0.003753,1.3713,2.000000e-04,,
10500,0.039440,0.004097,1.3747,2.000000e-04,,
10600,0.040054,0.006091,1.3802,2.000000e-04,,
10700,0.038099,0.003549,1.3803,2.000000e-04,,
10800,0.036922,0.003519,1.3768,2.000000e-04,,
10900,0.036730,0.002858,1.3694,2.000000e-04,,
11000,0.036175,0.003408,1.3772,2.000000e-04,,
11100,0.037145,0.003255,1.3840,2.000000e-04,,
11200,0.035502,0.002705,1.3772,2.000000e-04,,
11300,0.034610,0.002982,1.3716,2.000000e-04,,
11400,0.035116,0.003768,1.3720,2.000000e-04,,
11500,0.034537,0.002922,1.3753,2.000000e-04,,
11600,0.034675,0.003329,1.3837,2.000000e-04,,
11700,0.034098,0.003476,1.3883,2.000000e-04,,
11800,0.033866,0.003268,1.3913,2.000000e-04,,
