step,loss_avg,loss_std,elapsed_s,lr,pcg_iters,sai_loss
5400,0.091816,0.003738,3.4864,2.000000e-04,,
5500,0.096366,0.006124,3.3977,2.000000e-04,,
5600,0.094439,0.004348,3.3984,2.000000e-04,,
5700,0.094708,0.005112,3.3168,2.000000e-04,,
5800,0.094670,0.005047,3.3916,2.000000e-04,,
5900,0.091856,0.005123,3.6196,2.000000e-04,,
6000,0.089942,0.004228,3.3923,2.000000e-04,294,0.375353
6100,0.087756,0.004671,3.2844,2.000000e-04,,
6200,0.100473,0.009677,3.2707,2.000000e-04,,
6300,0.088856,0.003013,3.3391,2.000000e-04,,
6400,0.089945,0.003890,3.3712,2.000000e-04,,
6500,0.088944,0.003721,3.3617,2.000000e-04,,
6600,0.088451,0.003965,3.3471,2.000000e-04,,
6700,0.087100,0.003762,3.2599,2.000000e-04,,
6800,0.085979,0.003924,3.7623,2.000000e-04,,
6900,0.088130,0.007410,3.4183,2.000000e-04,,
7000,0.086385,0.004697,3.3929,2.000000e-04,,
7100,0.083403,0.003639,3.3977,2.000000e-04,,
7200,0.081856,0.003570,2.8562,2.000000e-04,,
7300,0.083084,0.004842,3.6875,2.000000e-04,,
7400,0.089176,0.006322,3.3904,2.000000e-04,,
7500,0.084624,0.004526,3.4364,2.000000e-04,,
7600,0.080866,0.004396,3.4355,2.000000e-04,,
7700,0.082473,0.005794,3.4232,2.000000e-04,,
7800,0.084080,0.004867,3.3906,2.000000e-04,,
7900,0.085773,0.006250,3.3931,2.000000e-04,,
8000,0.085850,0.005078,3.3910,2.000000e-04,534,0.469874
8100,0.085538,0.004926,3.3047,2.000000e-04,,
8200,0.090389,0.011384,3.2137,1.000000e-04,,
8300,0.078975,0.003234,3.4454,1.000000e-04,,
8400,0.078575,0.003194,3.2829,1.000000e-04,,
8500,0.078686,0.003326,3.3431,1.000000e-04,,
8600,0.076469,0.003374,3.4013,1.000000e-04,,
8700,0.076425,0.003413,3.0679,1.000000e-04,,
8800,0.075798,0.003218,3.2987,1.000000e-04,,
8900,0.077332,0.005236,3.3911,1.000000e-04,,
9000,0.075477,0.003005,3.5213,1.000000e-04,,
9100,0.076201,0.004274,3.4681,1.000000e-04,,
9200,0.074306,0.003118,3.3773,1.000000e-04,,
9300,0.074575,0.003505,3.3604,1.000000e-04,,
9400,0.074438,0.002828,3.3285,1.000000e-04,,
9500,0.072475,0.003064,3.6604,1.000000e-04,,
9600,0.073837,0.003465,3.4202,1.000000e-04,,
9700,0.077131,0.006080,3.3078,1.000000e-04,,
9800,0.072636,0.002916,3.3896,1.000000e-04,,
9900,0.073058,0.003428,3.4727,1.000000e-04,,
10000,0.071576,0.002998,3.5972,1.000000e-04,237,0.643281
10100,0.071373,0.002989,3.3480,1.000000e-04,,
10200,0.070709,0.002920,3.4108,1.000000e-04,,
10300,0.073182,0.004177,3.3603,1.000000e-04,,
10400,0.070978,0.003223,3.3253,1.000000e-04,,
10500,0.072497,0.003995,3.3739,1.000000e-04,,
10600,0.071846,0.003220,3.6241,1.000000e-04,,
10700,0.070593,0.003498,3.3115,1.000000e-04,,
10800,0.071493,0.003556,3.2608,5.000000e-05,,
10900,0.069710,0.002946,3.3531,5.000000e-05,,
11000,0.070750,0.003710,3.3555,5.000000e-05,,
11100,0.068704,0.003244,3.2602,5.000000e-05,,
11200,0.068172,0.003220,3.4413,5.000000e-05,,
11300,0.068264,0.003028,3.4247,5.000000e-05,,
11400,0.068260,0.002831,3.4645,5.000000e-05,,
11500,0.068035,0.002679,3.6027,5.000000e-05,,
11600,0.067685,0.002937,3.3623,5.000000e-05,,
11700,0.067623,0.002821,3.3367,5.000000e-05,,
11800,0.067635,0.002809,3.3341,5.000000e-05,,
11900,0.066854,0.002520,3.1103,5.000000e-05,,
12000,0.067192,0.002946,3.2787,5.000000e-05,225,0.736262
12100,0.068086,0.003023,3.2953,5.000000e-05,,
12200,0.066612,0.002841,3.3877,5.000000e-05,,
12300,0.066341,0.002933,3.6587,5.000000e-05,,
12400,0.066662,0.003167,3.3631,5.000000e-05,,
12500,0.066722,0.002356,3.3562,5.000000e-05,,
12600,0.066153,0.002812,3.3350,5.000000e-05,,
12700,0.065943,0.002754,3.3452,5.000000e-05,,
12800,0.066597,0.003194,3.3759,5.000000e-05,,
12900,0.065810,0.002881,3.3190,5.000000e-05,,
13000,0.065421,0.002658,3.2253,5.000000e-05,,
13100,0.065446,0.002875,3.0980,5.000000e-05,,
13200,0.066515,0.003492,3.1078,5.000000e-05,,
13300,0.065433,0.002870,3.0026,5.000000e-05,,
13400,0.065616,0.002762,2.9934,5.000000e-05,,
13500,0.065295,0.003119,3.1966,5.000000e-05,,
13600,0.067402,0.003242,3.0188,2.500000e-05,,
13700,0.065418,0.002605,3.1765,2.500000e-05,,
13800,0.064202,0.002710,2.9972,2.500000e-05,,
13900,0.064420,0.003057,3.0080,2.500000e-05,,
14000,0.064685,0.002970,3.0451,2.500000e-05,222,0.780040
14100,0.064333,0.002544,3.1412,2.500000e-05,,
14200,0.063530,0.002786,3.1739,2.500000e-05,,
14300,0.064257,0.003034,2.9988,2.500000e-05,,
14400,0.063963,0.002514,3.0837,2.500000e-05,,
14500,0.064083,0.002436,3.5659,2.500000e-05,,
14600,0.064169,0.003226,3.3933,2.500000e-05,,
14700,0.063491,0.003118,3.3550,2.500000e-05,,
14800,0.064024,0.003363,3.2592,1.250000e-05,,
14900,0.063288,0.002848,3.4197,1.250000e-05,,
15000,0.063650,0.002947,3.5594,1.250000e-05,,
15100,0.062849,0.003051,3.3112,1.250000e-05,,
15200,0.063396,0.002906,3.5340,1.250000e-05,,
15300,0.063483,0.002972,3.3377,1.250000e-05,,
15400,0.063700,0.003112,3.3734,1.250000e-05,,
15500,0.063629,0.002990,3.2947,1.250000e-05,,
15600,0.063653,0.002563,3.2876,1.250000e-05,,
15700,0.063024,0.003169,3.6333,6.250000e-06,,
15800,0.063396,0.002885,3.3720,6.250000e-06,,
15900,0.062698,0.002924,3.3400,6.250000e-06,,
16000,0.063309,0.003120,3.3475,6.250000e-06,216,0.806485
16100,0.062558,0.002954,3.3161,6.250000e-06,,
16200,0.062849,0.003132,3.6249,6.250000e-06,,
16300,0.062684,0.003112,3.0559,6.250000e-06,,
16400,0.063144,0.002792,3.4705,3.125000e-06,,
16500,0.062793,0.003259,3.4355,3.125000e-06,,
16600,0.062928,0.002655,3.4186,3.125000e-06,,
16700,0.063128,0.003207,3.3729,3.125000e-06,,
16800,0.062905,0.002971,3.3488,3.125000e-06,,
16900,0.062411,0.002960,3.3500,3.125000e-06,,
17000,0.062598,0.002774,3.3550,3.125000e-06,,
17100,0.062976,0.002787,2.8438,3.125000e-06,,
17200,0.062000,0.002849,3.5575,3.125000e-06,,
17300,0.062437,0.002884,3.3983,3.125000e-06,,
17400,0.063092,0.003190,3.4063,3.125000e-06,,
17500,0.062629,0.003221,3.3568,3.125000e-06,,
17600,0.062303,0.002675,3.5990,3.125000e-06,,
17700,0.062565,0.003010,3.2703,3.125000e-06,,
17800,0.063016,0.002762,3.3929,1.562500e-06,,
17900,0.062892,0.003001,3.1121,1.562500e-06,,
18000,0.062453,0.003072,3.2746,1.562500e-06,216,0.813536
18100,0.062213,0.002726,3.3003,1.562500e-06,,
18200,0.062485,0.003218,3.2563,1.562500e-06,,
18300,0.062780,0.003118,3.3528,1.562500e-06,,
18400,0.063055,0.002928,3.3651,1.562500e-06,,
18500,0.062416,0.002919,3.3314,1.000000e-06,,
18600,0.062489,0.002972,3.7051,1.000000e-06,,
18700,0.062318,0.002745,3.3216,1.000000e-06,,
18800,0.062455,0.002972,3.3986,1.000000e-06,,
18900,0.062608,0.002956,3.3979,1.000000e-06,,
19000,0.062320,0.002981,3.4431,1.000000e-06,,
19100,0.062301,0.002978,3.3317,1.000000e-06,,
19200,0.062552,0.002526,3.3589,1.000000e-06,,
19300,0.062108,0.002815,3.4124,1.000000e-06,,
19400,0.062850,0.002878,3.3005,1.000000e-06,,
19500,0.062405,0.003004,3.6461,1.000000e-06,,
