step,loss_avg,loss_std,elapsed_s,lr,pcg_iters,sai_loss
11600,0.069431,0.004070,0.8933,1.000000e-04,,
11700,0.070132,0.005005,0.8910,5.000000e-05,,
11800,0.066662,0.004671,0.8886,5.000000e-05,,
11900,0.066981,0.003775,0.8803,5.000000e-05,,
12000,0.065774,0.004068,0.8985,5.000000e-05,159,0.415032
12100,0.066494,0.004326,0.8873,5.000000e-05,,
12200,0.066950,0.004046,0.8848,5.000000e-05,,
12300,0.065569,0.004574,0.9037,5.000000e-05,,
12400,0.066359,0.004248,0.8808,5.000000e-05,,
12500,0.066748,0.004626,0.8784,5.000000e-05,,
12600,0.068104,0.005492,0.8971,2.500000e-05,,
12700,0.065596,0.003856,0.8885,2.500000e-05,,
12800,0.065381,0.004100,0.8473,2.500000e-05,,
12900,0.065618,0.004135,0.8624,2.500000e-05,,
13000,0.065221,0.004387,0.8763,2.500000e-05,,
13100,0.064392,0.004120,0.8392,2.500000e-05,,
13200,0.065069,0.004466,0.8221,2.500000e-05,,
13300,0.064552,0.004245,0.8323,2.500000e-05,,
13400,0.065601,0.004710,0.8772,2.500000e-05,,
13500,0.064066,0.003971,0.8633,2.500000e-05,,
13600,0.063856,0.004214,0.8866,2.500000e-05,,
13700,0.064243,0.003641,0.9077,2.500000e-05,,
13800,0.064658,0.004055,0.8979,2.500000e-05,,
13900,0.063615,0.004356,0.8918,2.500000e-05,,
14000,0.063807,0.003943,0.8849,2.500000e-05,171,0.510320
14100,0.064009,0.004365,0.9123,2.500000e-05,,
14200,0.064670,0.004495,0.8879,2.500000e-05,,
14300,0.063209,0.003893,0.8821,2.500000e-05,,
14400,0.063461,0.003868,0.9001,2.500000e-05,,
14500,0.063227,0.004408,0.8899,2.500000e-05,,
14600,0.063532,0.004348,0.8845,2.500000e-05,,
14700,0.064099,0.004281,0.8903,2.500000e-05,,
14800,0.063924,0.004672,0.8988,2.500000e-05,,
14900,0.063454,0.004413,0.8861,1.250000e-05,,
15000,0.062989,0.004242,0.8856,1.250000e-05,,
15100,0.062405,0.003936,0.9090,1.250000e-05,,
15200,0.062442,0.004163,0.8843,1.250000e-05,,
15300,0.062974,0.004652,0.8889,1.250000e-05,,
15400,0.062275,0.003788,0.8822,1.250000e-05,,
15500,0.061769,0.003899,0.8893,1.250000e-05,,
15600,0.061986,0.004379,0.9040,1.250000e-05,,
15700,0.061828,0.004496,0.9423,1.250000e-05,,
15800,0.062673,0.004013,0.9359,1.250000e-05,,
15900,0.062259,0.003699,0.9108,1.250000e-05,,
16000,0.062250,0.003746,0.8825,1.250000e-05,174,0.565837
16100,0.062595,0.003895,0.8715,6.250000e-06,,
16200,0.061867,0.004036,0.8555,6.250000e-06,,
16300,0.061710,0.003668,0.8725,6.250000e-06,,
16400,0.061695,0.003824,0.8365,6.250000e-06,,
16500,0.061788,0.004130,0.8140,6.250000e-06,,
16600,0.062303,0.004495,0.8227,6.250000e-06,,
16700,0.061874,0.004256,0.7943,6.250000e-06,,
16800,0.060890,0.004304,0.8309,6.250000e-06,,
16900,0.061497,0.004123,0.8379,6.250000e-06,,
17000,0.061640,0.003695,0.8678,6.250000e-06,,
17100,0.061833,0.004128,0.8753,6.250000e-06,,
17200,0.061692,0.003774,0.8888,6.250000e-06,,
17300,0.061453,0.003918,0.8796,6.250000e-06,,
17400,0.062113,0.004286,0.8828,3.125000e-06,,
17500,0.062008,0.003758,0.8312,3.125000e-06,,
17600,0.061572,0.003862,0.8078,3.125000e-06,,
17700,0.061588,0.003976,0.8364,3.125000e-06,,
17800,0.060883,0.004434,0.8809,3.125000e-06,,
17900,0.061427,0.004219,0.8114,3.125000e-06,,
18000,0.061027,0.004118,0.8136,3.125000e-06,159,0.591077
18100,0.061289,0.004067,0.8573,1.562500e-06,,
18200,0.060607,0.004117,0.8890,1.562500e-06,,
18300,0.060903,0.003669,0.8882,1.562500e-06,,
18400,0.061642,0.004384,0.8775,1.562500e-06,,
18500,0.061005,0.004087,0.8763,1.562500e-06,,
18600,0.061313,0.004335,0.8989,1.562500e-06,,
18700,0.061797,0.004476,0.8806,1.562500e-06,,
18800,0.061397,0.004145,0.9012,1.000000e-06,,
18900,0.061535,0.003943,0.8824,1.000000e-06,,
19000,0.060689,0.003768,0.8972,1.000000e-06,,
19100,0.061673,0.004148,0.8747,1.000000e-06,,
19200,0.061280,0.004116,0.9039,1.000000e-06,,
19300,0.061020,0.003749,0.8716,1.000000e-06,,
19400,0.061415,0.003919,0.8871,1.000000e-06,,
19500,0.061102,0.004430,0.8812,1.000000e-06,,
19600,0.062307,0.004404,0.9122,1.000000e-06,,
19700,0.061151,0.004145,0.8864,1.000000e-06,,
19800,0.061008,0.004059,0.8788,1.000000e-06,,
19900,0.060803,0.003366,0.9065,1.000000e-06,,
20000,0.061384,0.004143,0.8982,1.000000e-06,,
