step,loss_avg,loss_std,elapsed_s,lr,pcg_iters,sai_loss
6100,0.097038,0.005407,3.6678,2.000000e-04,,
6200,0.092145,0.003544,3.8963,2.000000e-04,,
6300,0.089889,0.003217,3.8882,2.000000e-04,,
6400,0.089247,0.003771,3.7579,2.000000e-04,,
6500,0.088684,0.003265,3.3173,2.000000e-04,,
6600,0.088298,0.003646,3.5765,2.000000e-04,,
6700,0.085396,0.003598,3.5220,2.000000e-04,,
6800,0.086131,0.005272,3.8177,2.000000e-04,,
6900,0.081809,0.003217,3.5628,2.000000e-04,,
7000,0.081767,0.003768,3.6059,2.000000e-04,,
7100,0.080205,0.003022,3.7968,2.000000e-04,,
7200,0.079502,0.004771,3.5220,2.000000e-04,,
7300,0.077304,0.002641,4.1090,2.000000e-04,,
7400,0.078110,0.006336,3.8651,2.000000e-04,,
7500,0.077771,0.004033,3.5043,2.000000e-04,,
7600,0.077807,0.003513,3.7732,2.000000e-04,,
7700,0.075046,0.003357,3.8792,2.000000e-04,,
7800,0.073460,0.002863,3.8389,2.000000e-04,,
7900,0.071403,0.002811,3.7855,2.000000e-04,,
8000,0.070543,0.002951,3.5592,2.000000e-04,240,0.220602
8100,0.072740,0.004869,3.8289,2.000000e-04,,
8200,0.071237,0.004692,3.8916,2.000000e-04,,
8300,0.069333,0.002991,3.4976,2.000000e-04,,
8400,0.068850,0.003131,3.3106,2.000000e-04,,
8500,0.068236,0.002694,3.5983,2.000000e-04,,
8600,0.068526,0.003750,3.8021,2.000000e-04,,
8700,0.065844,0.002743,3.5939,2.000000e-04,,
8800,0.067053,0.003178,3.8298,2.000000e-04,,
8900,0.066030,0.003556,3.5952,2.000000e-04,,
9000,0.064089,0.002816,3.8004,2.000000e-04,,
9100,0.063138,0.003613,3.5578,2.000000e-04,,
9200,0.066477,0.004090,3.5448,2.000000e-04,,
9300,0.063091,0.002527,3.7993,2.000000e-04,,
9400,0.064389,0.005085,3.7598,2.000000e-04,,
9500,0.061035,0.002335,3.4629,2.000000e-04,,
9600,0.061437,0.002773,3.5104,2.000000e-04,,
9700,0.065537,0.006715,3.5202,2.000000e-04,,
9800,0.061223,0.002722,3.7156,2.000000e-04,,
9900,0.059942,0.003172,3.4584,2.000000e-04,,
10000,0.060955,0.003736,3.8153,2.000000e-04,225,0.152716
10100,0.062138,0.004889,3.5602,2.000000e-04,,
10200,0.060744,0.004123,3.7039,2.000000e-04,,
10300,0.059013,0.003462,3.4568,2.000000e-04,,
10400,0.059046,0.003320,3.4298,2.000000e-04,,
10500,0.057493,0.003012,3.4344,2.000000e-04,,
10600,0.057441,0.003096,3.5234,2.000000e-04,,
10700,0.056335,0.003294,3.8005,2.000000e-04,,
10800,0.057033,0.003175,3.3879,2.000000e-04,,
10900,0.055848,0.002739,3.2947,2.000000e-04,,
11000,0.055992,0.002702,3.6986,2.000000e-04,,
11100,0.054562,0.002567,3.7308,2.000000e-04,,
11200,0.054650,0.002659,3.5306,2.000000e-04,,
11300,0.054151,0.002686,4.0735,2.000000e-04,,
11400,0.053629,0.002781,3.4833,2.000000e-04,,
11500,0.053567,0.002407,3.8250,2.000000e-04,,
11600,0.053768,0.002447,3.7554,2.000000e-04,,
11700,0.055798,0.004037,4.0063,2.000000e-04,,
11800,0.053904,0.002853,3.8201,2.000000e-04,,
11900,0.054146,0.003272,3.9892,2.000000e-04,,
12000,0.051328,0.002299,3.7297,2.000000e-04,198,0.172890
12100,0.054700,0.003401,3.9417,2.000000e-04,,
12200,0.052942,0.002643,3.5770,2.000000e-04,,
12300,0.052111,0.002354,3.9879,2.000000e-04,,
12400,0.051952,0.002813,3.8229,2.000000e-04,,
12500,0.051184,0.002876,3.9484,2.000000e-04,,
12600,0.049918,0.002578,3.5772,2.000000e-04,,
12700,0.049757,0.002707,3.7308,2.000000e-04,,
12800,0.049338,0.002717,3.9368,2.000000e-04,,
12900,0.049306,0.002449,3.5899,2.000000e-04,,
13000,0.048750,0.002816,4.0627,2.000000e-04,,
13100,0.050185,0.002491,3.6534,2.000000e-04,,
13200,0.049906,0.003048,3.4928,2.000000e-04,,
13300,0.047616,0.002499,3.7171,2.000000e-04,,
13400,0.050177,0.003287,3.4930,2.000000e-04,,
13500,0.047868,0.002494,3.6885,2.000000e-04,,
13600,0.048262,0.002644,3.8778,2.000000e-04,,
13700,0.048499,0.002753,3.6583,2.000000e-04,,
13800,0.047203,0.002546,3.4907,2.000000e-04,,
13900,0.047586,0.002780,4.0263,2.000000e-04,,
14000,0.048485,0.002797,3.8518,2.000000e-04,183,0.204459
14100,0.048836,0.002778,3.7362,2.000000e-04,,
14200,0.049076,0.002539,3.5347,2.000000e-04,,
14300,0.046781,0.002320,3.7200,2.000000e-04,,
14400,0.047145,0.003273,4.0427,2.000000e-04,,
14500,0.047579,0.002643,3.4665,2.000000e-04,,
14600,0.046153,0.002205,3.5690,2.000000e-04,,
14700,0.046557,0.003035,3.9929,2.000000e-04,,
14800,0.044851,0.002330,3.7974,2.000000e-04,,
14900,0.045854,0.002640,4.1018,2.000000e-04,,
15000,0.045477,0.002237,3.5654,2.000000e-04,,
15100,0.044979,0.002526,3.8740,2.000000e-04,,
15200,0.045817,0.002890,3.7203,2.000000e-04,,
15300,0.045732,0.002505,3.7639,2.000000e-04,,
15400,0.044745,0.002676,3.5295,1.000000e-04,,
15500,0.042457,0.002108,3.4436,1.000000e-04,,
15600,0.043142,0.002119,3.5465,1.000000e-04,,
15700,0.042962,0.002378,3.6417,1.000000e-04,,
15800,0.042674,0.002122,3.3005,1.000000e-04,,
15900,0.042520,0.002222,3.3046,1.000000e-04,,
16000,0.042658,0.002335,3.8271,1.000000e-04,171,0.330505
16100,0.041898,0.002299,3.5425,1.000000e-04,,
16200,0.042436,0.002342,3.5698,1.000000e-04,,
16300,0.041725,0.002350,3.3040,1.000000e-04,,
16400,0.042003,0.002534,3.5729,1.000000e-04,,
16500,0.041265,0.002410,3.5337,1.000000e-04,,
16600,0.041853,0.002022,3.5310,1.000000e-04,,
16700,0.041249,0.002265,3.5572,1.000000e-04,,
16800,0.041689,0.002303,3.9429,1.000000e-04,,
16900,0.041831,0.002271,3.7205,1.000000e-04,,
17000,0.041511,0.002353,3.8682,1.000000e-04,,
17100,0.041421,0.002252,4.0125,5.000000e-05,,
17200,0.040301,0.002078,3.8144,5.000000e-05,,
17300,0.040471,0.002463,3.9104,5.000000e-05,,
17400,0.040631,0.002515,3.8998,5.000000e-05,,
17500,0.040440,0.002245,3.9231,5.000000e-05,,
17600,0.040268,0.002251,3.9063,5.000000e-05,,
17700,0.040004,0.001956,4.1155,5.000000e-05,,
17800,0.040142,0.002287,3.5708,5.000000e-05,,
17900,0.040254,0.002537,3.7994,5.000000e-05,,
18000,0.040283,0.002356,4.0892,5.000000e-05,159,0.433691
18100,0.040008,0.002351,3.5552,5.000000e-05,,
18200,0.039449,0.002162,4.0923,5.000000e-05,,
18300,0.039859,0.002483,3.6266,5.000000e-05,,
18400,0.040096,0.002297,4.0294,5.000000e-05,,
18500,0.039740,0.002363,3.8465,5.000000e-05,,
18600,0.039974,0.002203,3.6606,5.000000e-05,,
18700,0.039730,0.002188,3.8412,5.000000e-05,,
18800,0.039801,0.002312,3.9108,2.500000e-05,,
18900,0.039278,0.002258,3.6529,2.500000e-05,,
19000,0.039060,0.002112,3.8814,2.500000e-05,,
19100,0.039335,0.002322,3.8916,2.500000e-05,,
19200,0.039422,0.002162,3.7752,2.500000e-05,,
19300,0.039106,0.002023,4.0868,2.500000e-05,,
19400,0.038745,0.002067,3.8701,2.500000e-05,,
19500,0.039841,0.002340,3.8309,2.500000e-05,,
19600,0.039223,0.002144,3.6211,2.500000e-05,,
19700,0.039021,0.002253,3.8280,2.500000e-05,,
19800,0.038933,0.002359,3.3652,2.500000e-05,,
19900,0.038664,0.002162,4.1630,2.500000e-05,,
20000,0.038959,0.001994,3.6128,1.250000e-05,159,0.487851
20100,0.038897,0.002037,3.9839,1.250000e-05,,
20200,0.038440,0.002130,3.8657,1.250000e-05,,
20300,0.039249,0.002116,4.0688,1.250000e-05,,
20400,0.039106,0.002062,3.6922,1.250000e-05,,
20500,0.038447,0.002193,4.0181,1.250000e-05,,
20600,0.038944,0.002508,3.7596,1.250000e-05,,
20700,0.038872,0.002090,3.9149,1.250000e-05,,
20800,0.039096,0.001843,4.2146,6.250000e-06,,
20900,0.038317,0.002245,3.8340,6.250000e-06,,
21000,0.038472,0.002123,4.1025,6.250000e-06,,
21100,0.038516,0.002423,3.9189,6.250000e-06,,
21200,0.038814,0.002353,4.1013,6.250000e-06,,
21300,0.038605,0.002054,3.6439,6.250000e-06,,
21400,0.038478,0.002184,3.9479,6.250000e-06,,
21500,0.039111,0.002395,3.8885,3.125000e-06,,
21600,0.038443,0.002249,4.1488,3.125000e-06,,
21700,0.038870,0.002311,3.8170,3.125000e-06,,
21800,0.038605,0.002171,4.1419,3.125000e-06,,
21900,0.038135,0.001979,3.9116,3.125000e-06,,
22000,0.038591,0.002010,4.0989,3.125000e-06,165,0.508216
22100,0.038116,0.002152,4.0800,3.125000e-06,,
22200,0.038564,0.002148,3.8606,3.125000e-06,,
22300,0.038822,0.002128,4.0816,3.125000e-06,,
22400,0.038793,0.002353,3.5276,3.125000e-06,,
22500,0.038506,0.002181,3.6305,1.562500e-06,,
22600,0.038606,0.002206,3.6310,1.562500e-06,,
22700,0.038555,0.002292,4.1422,1.562500e-06,,
22800,0.038578,0.002159,4.0497,1.562500e-06,,
22900,0.038331,0.002232,3.9602,1.562500e-06,,
23000,0.038619,0.002026,4.1031,1.562500e-06,,
23100,0.038260,0.002098,3.8283,1.562500e-06,,
23200,0.039054,0.002268,3.9057,1.000000e-06,,
23300,0.038372,0.002250,3.6221,1.000000e-06,,
23400,0.039028,0.002166,3.6095,1.000000e-06,,
23500,0.039072,0.002153,4.0014,1.000000e-06,,
23600,0.038518,0.002350,3.9595,1.000000e-06,,
23700,0.038611,0.002170,3.9097,1.000000e-06,,
23800,0.038693,0.002146,4.1103,1.000000e-06,,
23900,0.038545,0.002117,3.7960,1.000000e-06,,
24000,0.038408,0.002405,4.0798,1.000000e-06,162,0.513855
24100,0.038215,0.002118,3.8320,1.000000e-06,,
24200,0.038272,0.002182,4.0625,1.000000e-06,,
24300,0.038830,0.002242,3.7421,1.000000e-06,,
