scale,config,method,device,setup_ms,setup_ms_std,inference_ms,inference_ms_std,solve_ms,solve_ms_std,iters,iters_std,total_ms,total_ms_std,n_frames
16384,v2_16384_d128_L3_hw,cg,gpu,0.0000,0.0000,,,89.1725,47.6559,2102.5500,1113.9447,89.1725,47.6559,20
16384,v2_16384_d128_L3_hw,cg,cpu,0.0000,0.0000,,,62840.6130,18691.8049,1152.0000,350.7544,62840.6130,18691.8049,20
16384,v2_16384_d128_L3_hw,jacobi,gpu,0.0000,0.0000,,,65.7375,49.6440,1542.7500,1137.2509,65.7375,49.6440,20
16384,v2_16384_d128_L3_hw,jacobi,cpu,0.0000,0.0000,,,46342.8925,10828.1959,844.6000,201.2609,46342.8925,10828.1959,20
16384,v2_16384_d128_L3_hw,ic_amgx,gpu,12.1635,14.9244,,,567.5670,51.4337,39.6000,3.5895,579.7305,54.9455,20
16384,v2_16384_d128_L3_hw,ic,cpu,9.5425,2.5637,,,13958.8655,3252.5954,254.2500,60.8958,13968.4095,3252.8190,20
16384,v2_16384_d128_L3_hw,leafonly,gpu,,,7.6695,0.0110,39.9625,7.0722,393.6000,67.7887,47.6325,7.0717,20
16384,v2_16384_d128_L3_hw,amg_cpu,cpu,40.5935,2.2569,,,633.5770,443.4930,10.2000,7.8244,674.1715,443.4413,20
16384,v2_16384_d128_L3_hw,amgx_gpu,gpu,19.5715,1.3199,,,168.7605,12.9192,2.9500,0.2236,188.3310,13.2720,20
