scale,config,method,device,setup_ms,setup_ms_std,inference_ms,inference_ms_std,solve_ms,solve_ms_std,iters,iters_std,total_ms,total_ms_std,n_frames
1024,v2_1024_d128_L3_hw,cg,gpu,0.0000,0.0000,,,18.5235,5.3073,496.6500,144.0016,18.5235,5.3073,20
1024,v2_1024_d128_L3_hw,cg,cpu,0.0000,0.0000,,,178.9730,689.4098,256.7500,106.8092,178.9730,689.4098,20
1024,v2_1024_d128_L3_hw,jacobi,gpu,0.0000,0.0000,,,12.7240,3.6697,325.0500,82.8489,12.7240,3.6697,20
1024,v2_1024_d128_L3_hw,jacobi,cpu,0.0000,0.0000,,,166.5560,657.6004,190.0000,53.0511,166.5560,657.6004,20
1024,v2_1024_d128_L3_hw,ic_amgx,gpu,10.7190,3.4696,,,128.7465,8.8134,10.9000,0.6407,139.4650,7.7516,20
1024,v2_1024_d128_L3_hw,ic,cpu,14.0565,33.0335,,,114.8730,331.3161,58.9000,17.6751,128.9285,358.6825,20
1024,v2_1024_d128_L3_hw,leafonly,gpu,,,3.3605,0.8388,3.6380,0.7038,46.6500,9.1034,6.9980,0.9863,20
1024,v2_1024_d128_L3_hw,amg_cpu,cpu,10.3675,8.9870,,,11.8525,38.0572,5.4000,6.2103,22.2195,46.9862,20
1024,v2_1024_d128_L3_hw,amgx_gpu,gpu,23.2655,15.3524,,,29.9180,10.6351,1.2000,0.4104,53.1845,21.7263,20
