scale,config,method,device,setup_ms,setup_ms_std,inference_ms,inference_ms_std,solve_ms,solve_ms_std,iters,iters_std,total_ms,total_ms_std,n_frames
2048,v2_2048_d256_L3_hw,cg,gpu,0.0000,0.0000,,,24.4575,8.9693,649.9500,239.5007,24.4575,8.9693,20
2048,v2_2048_d256_L3_hw,cg,cpu,0.0000,0.0000,,,86.7895,26.6768,428.9500,125.0488,86.7895,26.6768,20
2048,v2_2048_d256_L3_hw,jacobi,gpu,0.0000,0.0000,,,16.2455,4.1329,429.0000,111.5810,16.2455,4.1329,20
2048,v2_2048_d256_L3_hw,jacobi,cpu,0.0000,0.0000,,,64.6730,15.4021,310.1000,70.2873,64.6730,15.4021,20
2048,v2_2048_d256_L3_hw,ic_amgx,gpu,9.2750,0.1923,,,188.1425,10.5302,14.8000,0.8335,197.4155,10.4805,20
2048,v2_2048_d256_L3_hw,ic,cpu,4.9560,0.5437,,,21.8195,5.0733,95.6500,22.6188,26.7770,5.2217,20
2048,v2_2048_d256_L3_hw,leafonly,gpu,,,2.6685,0.1643,4.4200,1.5373,56.2500,19.9443,7.0895,1.5455,20
2048,v2_2048_d256_L3_hw,amg_cpu,cpu,8.5205,0.7694,,,7.1680,4.7774,9.0000,6.1900,15.6880,4.8235,20
2048,v2_2048_d256_L3_hw,amgx_gpu,gpu,16.3430,0.8314,,,41.3385,14.8162,1.3000,0.4702,57.6820,14.5392,20
