model_name,train_split,eval_cell,method,device,setup_ms,setup_ms_std,inference_ms,inference_ms_std,solve_ms,solve_ms_std,iters,iters_std,total_ms,total_ms_std,n_frames,checkpoint,elapsed_sec,infer_csv,all_infer_csv,infer_log,status
neural_spai_g4096_topo_no_closed,g4096_train_topo_no_closed,g4096_eval_id,neural_spai,gpu,,,1.7447,2.5354,36.1229,47.8375,255.5408,85.6337,37.8675,47.8740,98,/orcd/home/002/osbo/ondemand/LearningSparsePreconditioner4GPU/mlruns/368202403445574234/d028b1be014843578cd0827a6e9a9138/checkpoints/generalization_4096_neural_spai_topo_no_closed-simple-epoch=499.ckpt,49,/home/osbo/ondemand/fluid-sim/Assets/Scripts/results/lsp_generalization_infer_raw_split/infer_generalization_split_generalization_4096_neural_spai_g4096_topo_no_closed_g4096_eval_id_6.csv,/home/osbo/ondemand/fluid-sim/Assets/Scripts/results/lsp_generalization_infer_raw_split/all_infer_generalization_split_generalization_4096_neural_spai_g4096_topo_no_closed_g4096_eval_id_6.csv,/home/osbo/ondemand/fluid-sim/Assets/Scripts/results/lsp_generalization_infer_logs_split/neural_spai_g4096_topo_no_closed__g4096_eval_id.log,ok
neural_spai_g4096_topo_no_closed,g4096_train_topo_no_closed,g4096_eval_closed_only,neural_spai,gpu,,,1.7542,2.5180,32.0774,12.5253,257.7216,78.1327,33.8317,12.8284,97,/orcd/home/002/osbo/ondemand/LearningSparsePreconditioner4GPU/mlruns/368202403445574234/d028b1be014843578cd0827a6e9a9138/checkpoints/generalization_4096_neural_spai_topo_no_closed-simple-epoch=499.ckpt,51,/home/osbo/ondemand/fluid-sim/Assets/Scripts/results/lsp_generalization_infer_raw_split/infer_generalization_split_generalization_4096_neural_spai_g4096_topo_no_closed_g4096_eval_closed_only_6.csv,/home/osbo/ondemand/fluid-sim/Assets/Scripts/results/lsp_generalization_infer_raw_split/all_infer_generalization_split_generalization_4096_neural_spai_g4096_topo_no_closed_g4096_eval_closed_only_6.csv,/home/osbo/ondemand/fluid-sim/Assets/Scripts/results/lsp_generalization_infer_logs_split/neural_spai_g4096_topo_no_closed__g4096_eval_closed_only.log,ok
