scale,config,method,device,setup_ms,setup_ms_std,inference_ms,inference_ms_std,solve_ms,solve_ms_std,iters,iters_std,total_ms,total_ms_std,n_frames
4096,v2_4096_d128_L3_hw,cg,gpu,0.0000,0.0000,,,43.6260,16.3856,1153.0500,433.5239,43.6260,16.3856,20
4096,v2_4096_d128_L3_hw,cg,cpu,0.0000,0.0000,,,667.6995,270.1831,510.6000,201.8056,667.6995,270.1831,20
4096,v2_4096_d128_L3_hw,jacobi,gpu,0.0000,0.0000,,,31.7370,18.5435,839.4000,475.8259,31.7370,18.5435,20
4096,v2_4096_d128_L3_hw,jacobi,cpu,0.0000,0.0000,,,482.6435,125.6710,370.7000,93.9295,482.6435,125.6710,20
4096,v2_4096_d128_L3_hw,ic_amgx,gpu,7.8410,0.4866,,,305.0000,53.5259,21.5000,3.8182,312.8410,53.7084,20
4096,v2_4096_d128_L3_hw,ic,cpu,5.3105,1.3404,,,154.5530,44.7434,113.0000,30.7383,159.8645,45.0441,20
4096,v2_4096_d128_L3_hw,leafonly,gpu,,,2.5970,0.1768,6.5810,1.9449,80.4000,24.0316,9.1775,1.9998,20
4096,v2_4096_d128_L3_hw,amg_cpu,cpu,11.2280,1.0690,,,13.2935,14.1216,4.7500,6.6639,24.5195,14.5421,20
4096,v2_4096_d128_L3_hw,amgx_gpu,gpu,18.0005,1.1549,,,57.9765,20.2097,1.4500,0.5104,75.9765,20.2350,20
